IPEDSID,Year,Ranking
115409,2012,18
399911,2012,64
211273,2012,25
203535,2012,33
166124,2012,29
121257,2012,42
123165,2012,29
166939,2012,29
211291,2012,29
120254,2012,37
202523,2012,49
212577,2012,42
213385,2012,40
204501,2012,25
195526,2012,49
130590,2012,37
150400,2012,53
218070,2012,42
124292,2012,71
170286,2012,No Rank
196866,2012,40
237057,2012,42
212009,2012,47
148016,2012,112
221519,2012,33
141060,2012,62
156408,2012,42
128902,2012,37
221351,2012,51
152673,2012,53
189088,2012,51
212674,2012,47
163976,2012,139
138600,2012,68
239017,2012,60
245652,2012,No Rank
174844,2012,53
149781,2012,57
170532,2012,68
195216,2012,53
234085,2012,71
218973,2012,64
191630,2012,64
146427,2012,71
209922,2012,57
195304,2012,No Rank
210669,2012,86
206589,2012,71
214175,2012,81
262129,2012,94
210401,2012,57
238333,2012,60
150455,2012,68
173647,2012,81
230816,2012,102
146481,2012,99
228343,2012,71
236328,2012,81
164216,2012,110
213251,2012,102
163912,2012,90
167996,2012,112
216524,2012,71
168281,2012,62
143084,2012,86
174747,2012,90
232256,2012,94
209056,2012,71
174792,2012,71
216667,2012,102
153162,2012,94
152390,2012,90
150756,2012,116
107080,2012,86
232308,2012,116
170301,2012,94
157818,2012,81
222983,2012,64
153834,2012,86
233295,2012,127
125763,2012,133
100937,2012,102
184348,2012,94
162654,2012,121
213668,2012,151
204909,2012,102
183239,2012,139
239716,2012,127
216278,2012,116
231059,2012,99
209065,2012,121
233426,2012,133
215798,2012,No Rank
140553,2012,127
218539,2012,121
233301,2012,112
199607,2012,No Rank
216807,2012,121
125727,2012,90
133492,2012,144
191676,2012,133
145691,2012,133
198950,2012,No Rank
147341,2012,162
168546,2012,102
175980,2012,85
239628,2012,116
174251,2012,144
199111,2012,165
153144,2012,102
150604,2012,No Rank
191533,2012,171
153108,2012,144
173300,2012,139
139393,2012,No Rank
206525,2012,121
165936,2012,144
158477,2012,171
156745,2012,151
198613,2012,157
154350,2012,151
233718,2012,99
199865,2012,162
154527,2012,151
197230,2012,127
179946,2012,?
168342,2011,1
164465,2011,2
121345,2011,6
216287,2011,3
168218,2011,4
161004,2011,6
173258,2011,8
164155,2011,16
112260,2011,11
197036,2011,16
230959,2011,4
234207,2011,14
167835,2011,14
197133,2011,12
198385,2011,9
153384,2011,18
191515,2011,18
189097,2011,26
190099,2011,21
212911,2011,9
128328,2011,No Rank
233374,2011,32
130697,2011,12
161086,2011,23
160977,2011,21
156295,2011,67
126678,2011,26
173902,2011,26
115409,2011,18
399911,2011,No Rank
211273,2011,30
203535,2011,32
166124,2011,32
121257,2011,46
123165,2011,23
166939,2011,26
211291,2011,30
120254,2011,36
202523,2011,51
212577,2011,41
213385,2011,38
204501,2011,23
195526,2011,41
130590,2011,36
150400,2011,51
218070,2011,41
124292,2011,71
170286,2011,88
196866,2011,41
237057,2011,38
212009,2011,47
148016,2011,127
221519,2011,32
141060,2011,59
156408,2011,47
128902,2011,41
221351,2011,47
152673,2011,58
189088,2011,38
212674,2011,47
163976,2011,177
138600,2011,67
239017,2011,67
245652,2011,No Rank
174844,2011,51
149781,2011,55
170532,2011,71
195216,2011,55
234085,2011,62
218973,2011,62
191630,2011,67
146427,2011,75
209922,2011,54
195304,2011,No Rank
210669,2011,93
206589,2011,71
214175,2011,75
262129,2011,99
210401,2011,59
238333,2011,55
150455,2011,75
173647,2011,79
230816,2011,122
146481,2011,105
228343,2011,62
236328,2011,81
164216,2011,93
213251,2011,81
163912,2011,88
167996,2011,105
216524,2011,71
168281,2011,59
143084,2011,88
174747,2011,81
232256,2011,111
209056,2011,75
174792,2011,62
216667,2011,101
153162,2011,81
152390,2011,93
150756,2011,114
107080,2011,81
232308,2011,105
170301,2011,88
157818,2011,88
222983,2011,81
153834,2011,81
233295,2011,131
125763,2011,137
100937,2011,93
184348,2011,79
162654,2011,111
213668,2011,144
204909,2011,105
183239,2011,122
239716,2011,127
216278,2011,114
231059,2011,93
209065,2011,105
233426,2011,158
215798,2011,No Rank
140553,2011,127
218539,2011,119
233301,2011,114
199607,2011,166
216807,2011,119
125727,2011,99
133492,2011,137
191676,2011,137
145691,2011,158
198950,2011,180
147341,2011,174
168546,2011,111
175980,2011,93
239628,2011,105
174251,2011,152
199111,2011,158
153144,2011,101
150604,2011,No Rank
191533,2011,174
153108,2011,144
173300,2011,137
139393,2011,No Rank
206525,2011,114
165936,2011,131
158477,2011,No Rank
156745,2011,162
198613,2011,166
154350,2011,144
233718,2011,101
199865,2011,183
154527,2011,152
197230,2011,144
179946,2011,166
168342,2010,1
164465,2010,2
121345,2010,6
216287,2010,3
168218,2010,4
161004,2010,6
173258,2010,8
164155,2010,19
112260,2010,11
197036,2010,14
230959,2010,4
234207,2010,14
167835,2010,18
197133,2010,11
198385,2010,8
153384,2010,14
191515,2010,21
189097,2010,30
190099,2010,19
212911,2010,10
128328,2010,No Rank
233374,2010,30
130697,2010,13
161086,2010,22
160977,2010,25
156295,2010,No Rank
126678,2010,24
173902,2010,29
115409,2010,14
399911,2010,No Rank
211273,2010,25
203535,2010,33
166124,2010,36
121257,2010,49
123165,2010,25
166939,2010,25
211291,2010,30
120254,2010,33
202523,2010,53
212577,2010,43
213385,2010,35
204501,2010,22
195526,2010,46
130590,2010,36
150400,2010,43
218070,2010,40
124292,2010,68
170286,2010,89
196866,2010,43
237057,2010,36
212009,2010,46
148016,2010,No Rank
221519,2010,36
141060,2010,68
156408,2010,46
128902,2010,42
221351,2010,54
152673,2010,54
189088,2010,40
212674,2010,49
163976,2010,122
138600,2010,59
239017,2010,59
245652,2010,No Rank
174844,2010,49
149781,2010,56
170532,2010,68
195216,2010,56
234085,2010,62
218973,2010,62
191630,2010,68
146427,2010,80
209922,2010,49
195304,2010,No Rank
210669,2010,85
206589,2010,68
214175,2010,68
262129,2010,97
210401,2010,62
238333,2010,62
150455,2010,62
173647,2010,80
230816,2010,112
146481,2010,97
228343,2010,61
236328,2010,80
164216,2010,112
213251,2010,85
163912,2010,92
167996,2010,112
216524,2010,77
168281,2010,58
143084,2010,97
174747,2010,80
232256,2010,97
209056,2010,79
174792,2010,68
216667,2010,92
153162,2010,85
152390,2010,97
150756,2010,105
107080,2010,80
232308,2010,105
170301,2010,92
157818,2010,85
222983,2010,68
153834,2010,89
233295,2010,No Rank
125763,2010,No Rank
100937,2010,92
184348,2010,68
162654,2010,105
213668,2010,No Rank
204909,2010,105
183239,2010,No Rank
239716,2010,No Rank
216278,2010,112
231059,2010,105
209065,2010,118
233426,2010,No Rank
215798,2010,No Rank
140553,2010,No Rank
218539,2010,105
233301,2010,118
199607,2010,No Rank
216807,2010,122
125727,2010,92
133492,2010,No Rank
191676,2010,No Rank
145691,2010,No Rank
198950,2010,No Rank
147341,2010,No Rank
168546,2010,97
175980,2010,89
239628,2010,122
174251,2010,No Rank
199111,2010,No Rank
153144,2010,97
150604,2010,No Rank
191533,2010,No Rank
153108,2010,122
173300,2010,No Rank
139393,2010,No Rank
206525,2010,118
165936,2010,No Rank
158477,2010,No Rank
156745,2010,No Rank
198613,2010,No Rank
154350,2010,No Rank
233718,2010,77
199865,2010,No Rank
154527,2010,No Rank
197230,2010,No Rank
179946,2010,No Rank
168342,2009,1
164465,2009,1
121345,2009,6
216287,2009,3
168218,2009,4
161004,2009,6
173258,2009,8
164155,2009,22
112260,2009,11
197036,2009,14
230959,2009,5
234207,2009,17
167835,2009,18
197133,2009,11
198385,2009,9
153384,2009,14
191515,2009,20
189097,2009,27
190099,2009,18
212911,2009,10
128328,2009,No Rank
233374,2009,33
130697,2009,13
161086,2009,23
160977,2009,25
156295,2009,68
126678,2009,30
173902,2009,25
115409,2009,14
399911,2009,No Rank
211273,2009,23
203535,2009,32
166124,2009,35
121257,2009,49
123165,2009,27
166939,2009,27
211291,2009,30
120254,2009,37
202523,2009,53
212577,2009,42
213385,2009,35
204501,2009,20
195526,2009,47
130590,2009,33
150400,2009,49
218070,2009,37
124292,2009,60
170286,2009,98
196866,2009,42
237057,2009,37
212009,2009,45
148016,2009,No Rank
221519,2009,41
141060,2009,77
156408,2009,45
128902,2009,42
221351,2009,49
152673,2009,54
189088,2009,37
212674,2009,49
163976,2009,122
138600,2009,60
239017,2009,56
245652,2009,No Rank
174844,2009,47
149781,2009,56
170532,2009,60
195216,2009,58
234085,2009,71
218973,2009,60
191630,2009,68
146427,2009,88
209922,2009,54
195304,2009,No Rank
210669,2009,94
206589,2009,77
214175,2009,71
262129,2009,94
210401,2009,60
238333,2009,60
150455,2009,67
173647,2009,88
230816,2009,104
146481,2009,94
228343,2009,68
236328,2009,81
164216,2009,94
213251,2009,98
163912,2009,84
167996,2009,115
216524,2009,81
168281,2009,58
143084,2009,88
174747,2009,84
232256,2009,98
209056,2009,71
174792,2009,71
216667,2009,104
153162,2009,88
152390,2009,104
150756,2009,98
107080,2009,77
232308,2009,98
170301,2009,88
157818,2009,77
222983,2009,71
153834,2009,88
233295,2009,No Rank
125763,2009,No Rank
100937,2009,81
184348,2009,71
162654,2009,111
213668,2009,No Rank
204909,2009,111
183239,2009,No Rank
239716,2009,No Rank
216278,2009,115
231059,2009,104
209065,2009,118
233426,2009,No Rank
215798,2009,No Rank
140553,2009,No Rank
218539,2009,104
233301,2009,118
199607,2009,No Rank
216807,2009,122
125727,2009,111
133492,2009,No Rank
191676,2009,No Rank
145691,2009,No Rank
198950,2009,No Rank
147341,2009,No Rank
168546,2009,104
175980,2009,84
239628,2009,No Rank
174251,2009,No Rank
199111,2009,No Rank
153144,2009,98
150604,2009,No Rank
191533,2009,No Rank
153108,2009,122
173300,2009,No Rank
139393,2009,No Rank
206525,2009,No Rank
165936,2009,No Rank
158477,2009,No Rank
156745,2009,No Rank
198613,2009,No Rank
154350,2009,No Rank
233718,2009,84
199865,2009,No Rank
154527,2009,No Rank
197230,2009,No Rank
179946,2009,No Rank
168342,2008,1
164465,2008,2
121345,2008,7
216287,2008,3
168218,2008,4
161004,2008,7
173258,2008,5
164155,2008,20
112260,2008,11
197036,2008,22
230959,2008,5
234207,2008,15
167835,2008,17
197133,2008,11
198385,2008,9
153384,2008,11
191515,2008,17
189097,2008,30
190099,2008,17
212911,2008,10
128328,2008,No Rank
233374,2008,40
130697,2008,11
161086,2008,22
160977,2008,24
156295,2008,75
126678,2008,26
173902,2008,26
115409,2008,15
399911,2008,No Rank
211273,2008,24
203535,2008,32
166124,2008,33
121257,2008,49
123165,2008,28
166939,2008,28
211291,2008,30
120254,2008,36
202523,2008,52
212577,2008,40
213385,2008,34
204501,2008,20
195526,2008,47
130590,2008,34
150400,2008,49
218070,2008,37
124292,2008,83
170286,2008,97
196866,2008,40
237057,2008,37
212009,2008,44
148016,2008,85
221519,2008,40
141060,2008,75
156408,2008,44
128902,2008,44
221351,2008,49
152673,2008,52
189088,2008,37
212674,2008,48
163976,2008,T3 (126-184)
138600,2008,63
239017,2008,56
245652,2008,T3 (126-184)
174844,2008,54
149781,2008,59
170532,2008,67
195216,2008,56
234085,2008,71
218973,2008,59
191630,2008,63
146427,2008,80
209922,2008,54
195304,2008,No Rank
210669,2008,85
206589,2008,71
214175,2008,71
262129,2008,87
210401,2008,63
238333,2008,67
150455,2008,69
173647,2008,No Rank
230816,2008,106
146481,2008,97
228343,2008,59
236328,2008,80
164216,2008,97
213251,2008,97
163912,2008,87
167996,2008,106
216524,2008,69
168281,2008,56
143084,2008,91
174747,2008,106
232256,2008,106
209056,2008,80
174792,2008,75
216667,2008,106
153162,2008,97
152390,2008,91
150756,2008,91
107080,2008,71
232308,2008,97
170301,2008,97
157818,2008,87
222983,2008,75
153834,2008,97
233295,2008,122
125763,2008,T3 (126-184)
100937,2008,76
184348,2008,63
162654,2008,91
213668,2008,T3 (126-184)
204909,2008,97
183239,2008,T3 (126-184)
239716,2008,T3 (126-184)
216278,2008,106
231059,2008,106
209065,2008,122
233426,2008,T3 (126-184)
215798,2008,No Rank
140553,2008,T3 (126-184)
218539,2008,106
233301,2008,91
199607,2008,T3 (126-184)
216807,2008,T3 (126-184)
125727,2008,106
133492,2008,T3 (126-184)
191676,2008,T3 (126-184)
145691,2008,T3 (126-184)
198950,2008,T3 (126-184)
147341,2008,T3 (126-184)
168546,2008,116
175980,2008,87
239628,2008,T3 (126-184)
174251,2008,T3 (126-184)
199111,2008,T3 (126-184)
153144,2008,106
150604,2008,No Rank
191533,2008,T3 (126-184)
153108,2008,T3 (126-184)
173300,2008,T3 (126-184)
139393,2008,No Rank
206525,2008,118
165936,2008,T3 (126-184)
158477,2008,T3 (126-184)
156745,2008,T3 (126-184)
198613,2008,T3 (126-184)
154350,2008,T3 (126-184)
233718,2008,83
199865,2008,T3 (126-184)
154527,2008,T3 (126-184)
197230,2008,122
179946,2008,T3 (126-184)
168342,2007,1
164465,2007,2
121345,2007,7
216287,2007,3
168218,2007,4
161004,2007,7
173258,2007,6
164155,2007,No Rank
112260,2007,12
197036,2007,No Rank
230959,2007,5
234207,2007,17
167835,2007,19
197133,2007,12
198385,2007,10
153384,2007,14
191515,2007,17
189097,2007,26
190099,2007,16
212911,2007,9
128328,2007,No Rank
233374,2007,34
130697,2007,10
161086,2007,20
160977,2007,23
156295,2007,No Rank
126678,2007,26
173902,2007,24
115409,2007,14
399911,2007,No Rank
211273,2007,20
203535,2007,32
166124,2007,32
121257,2007,51
123165,2007,26
166939,2007,24
211291,2007,29
120254,2007,36
202523,2007,48
212577,2007,41
213385,2007,29
204501,2007,22
195526,2007,48
130590,2007,29
150400,2007,48
218070,2007,41
124292,2007,73
170286,2007,T3 (111-162)
196866,2007,39
237057,2007,36
212009,2007,41
148016,2007,86
221519,2007,34
141060,2007,74
156408,2007,44
128902,2007,39
221351,2007,45
152673,2007,51
189088,2007,36
212674,2007,45
163976,2007,T3 (111-162)
138600,2007,61
239017,2007,52
245652,2007,T3 (111-162)
174844,2007,55
149781,2007,61
170532,2007,57
195216,2007,57
234085,2007,86
218973,2007,57
191630,2007,65
146427,2007,79
209922,2007,52
195304,2007,45
210669,2007,82
206589,2007,65
214175,2007,74
262129,2007,86
210401,2007,65
238333,2007,61
150455,2007,65
173647,2007,79
230816,2007,91
146481,2007,95
228343,2007,57
236328,2007,82
164216,2007,T3 (111-162)
213251,2007,95
163912,2007,95
167996,2007,No Rank
216524,2007,69
168281,2007,55
143084,2007,104
174747,2007,95
232256,2007,104
209056,2007,79
174792,2007,69
216667,2007,104
153162,2007,T3 (111-162)
152390,2007,No Rank
150756,2007,86
107080,2007,69
232308,2007,104
170301,2007,95
157818,2007,95
222983,2007,74
153834,2007,95
233295,2007,104
125763,2007,T3 (111-162)
100937,2007,74
184348,2007,69
162654,2007,91
213668,2007,T3 (111-162)
204909,2007,95
183239,2007,T3 (111-162)
239716,2007,No Rank
216278,2007,104
231059,2007,No Rank
209065,2007,No Rank
233426,2007,T3 (111-162)
215798,2007,No Rank
140553,2007,T3 (111-162)
218539,2007,T3 (111-162)
233301,2007,86
199607,2007,T3 (111-162)
216807,2007,T3 (111-162)
125727,2007,104
133492,2007,T3 (111-162)
191676,2007,T3 (111-162)
145691,2007,No Rank
198950,2007,No Rank
147341,2007,T3 (111-162)
168546,2007,91
175980,2007,82
239628,2007,T3 (111-162)
174251,2007,T3 (111-162)
199111,2007,T3 (111-162)
153144,2007,95
150604,2007,No Rank
191533,2007,T3 (111-162)
153108,2007,No Rank
173300,2007,T3 (111-162)
139393,2007,No Rank
206525,2007,T3 (111-162)
165936,2007,T3 (111-162)
158477,2007,No Rank
156745,2007,T3 (111-162)
198613,2007,T4 (163-213)
154350,2007,No Rank
233718,2007,74
199865,2007,No Rank
154527,2007,No Rank
197230,2007,T3 (111-162)
179946,2007,T3 (111-162)
168342,2006,1
164465,2006,2
121345,2006,6
216287,2006,3
168218,2006,4
161004,2006,6
173258,2006,5
164155,2006,No Rank
112260,2006,10
197036,2006,No Rank
230959,2006,8
234207,2006,14
167835,2006,19
197133,2006,13
198385,2006,10
153384,2006,15
191515,2006,15
189097,2006,27
190099,2006,15
212911,2006,8
128328,2006,No Rank
233374,2006,34
130697,2006,12
161086,2006,20
160977,2006,21
156295,2006,No Rank
126678,2006,27
173902,2006,25
115409,2006,18
399911,2006,No Rank
211273,2006,21
203535,2006,32
166124,2006,32
121257,2006,53
123165,2006,27
166939,2006,23
211291,2006,27
120254,2006,41
202523,2006,51
212577,2006,39
213385,2006,27
204501,2006,23
195526,2006,41
130590,2006,25
150400,2006,49
218070,2006,41
124292,2006,88
170286,2006,104
196866,2006,36
237057,2006,36
212009,2006,45
148016,2006,84
221519,2006,34
141060,2006,73
156408,2006,41
128902,2006,36
221351,2006,45
152673,2006,51
189088,2006,39
212674,2006,47
163976,2006,T3 (111-164)
138600,2006,55
239017,2006,53
245652,2006,T3 (111-164)
174844,2006,55
149781,2006,55
170532,2006,55
195216,2006,61
234085,2006,73
218973,2006,55
191630,2006,61
146427,2006,73
209922,2006,47
195304,2006,49
210669,2006,88
206589,2006,68
214175,2006,73
262129,2006,88
210401,2006,61
238333,2006,61
150455,2006,69
173647,2006,73
230816,2006,100
146481,2006,T3 (111-164)
228343,2006,61
236328,2006,81
164216,2006,104
213251,2006,100
163912,2006,84
167996,2006,No Rank
216524,2006,71
168281,2006,66
143084,2006,94
174747,2006,88
232256,2006,104
209056,2006,81
174792,2006,69
216667,2006,94
153162,2006,T3 (111-164)
152390,2006,No Rank
150756,2006,94
107080,2006,73
232308,2006,88
170301,2006,94
157818,2006,104
222983,2006,73
153834,2006,T3 (111-164)
233295,2006,104
125763,2006,T3 (111-164)
100937,2006,88
184348,2006,66
162654,2006,94
213668,2006,T3 (111-164)
204909,2006,100
183239,2006,T3 (111-164)
239716,2006,No Rank
216278,2006,T3 (111-164)
231059,2006,No Rank
209065,2006,No Rank
233426,2006,T3 (111-164)
215798,2006,No Rank
140553,2006,T3 (111-164)
218539,2006,100
233301,2006,84
199607,2006,T3 (111-164)
216807,2006,T3 (111-164)
125727,2006,104
133492,2006,T3 (111-164)
191676,2006,T3 (111-164)
145691,2006,No Rank
198950,2006,No Rank
147341,2006,T3 (111-164)
168546,2006,84
175980,2006,81
239628,2006,T3 (111-164)
174251,2006,T3 (111-164)
199111,2006,T3 (111-164)
153144,2006,T3 (111-164)
150604,2006,No Rank
191533,2006,T3 (111-164)
153108,2006,No Rank
173300,2006,T3 (111-164)
139393,2006,No Rank
206525,2006,T3 (111-164)
165936,2006,T3 (111-164)
158477,2006,No Rank
156745,2006,T3 (111-164)
198613,2006,T3 (111-164)
154350,2006,No Rank
233718,2006,71
199865,2006,No Rank
154527,2006,No Rank
197230,2006,94
179946,2006,T3 (111-164)
168342,2005,1
164465,2005,2
121345,2005,5
216287,2005,2
168218,2005,4
161004,2005,7
173258,2005,5
164155,2005,No Rank
112260,2005,13
197036,2005,No Rank
230959,2005,11
234207,2005,13
167835,2005,13
197133,2005,12
198385,2005,7
153384,2005,16
191515,2005,19
189097,2005,29
190099,2005,16
212911,2005,9
128328,2005,No Rank
233374,2005,No Rank
130697,2005,9
161086,2005,19
160977,2005,22
156295,2005,No Rank
126678,2005,33
173902,2005,26
115409,2005,16
399911,2005,No Rank
211273,2005,21
203535,2005,29
166124,2005,31
121257,2005,59
123165,2005,26
166939,2005,24
211291,2005,26
120254,2005,42
202523,2005,50
212577,2005,38
213385,2005,31
204501,2005,23
195526,2005,45
130590,2005,24
150400,2005,42
218070,2005,38
124292,2005,89
170286,2005,96
196866,2005,40
237057,2005,35
212009,2005,40
148016,2005,96
221519,2005,33
141060,2005,66
156408,2005,42
128902,2005,35
221351,2005,45
152673,2005,48
189088,2005,35
212674,2005,45
163976,2005,T3 (111-162)
138600,2005,53
239017,2005,53
245652,2005,T3 (111-162)
174844,2005,62
149781,2005,51
170532,2005,53
195216,2005,62
234085,2005,77
218973,2005,66
191630,2005,68
146427,2005,77
209922,2005,53
195304,2005,48
210669,2005,83
206589,2005,59
214175,2005,70
262129,2005,No Rank
210401,2005,51
238333,2005,53
150455,2005,70
173647,2005,77
230816,2005,96
146481,2005,105
228343,2005,62
236328,2005,77
164216,2005,89
213251,2005,101
163912,2005,87
167996,2005,No Rank
216524,2005,70
168281,2005,62
143084,2005,89
174747,2005,101
232256,2005,T3 (111-162)
209056,2005,77
174792,2005,77
216667,2005,83
153162,2005,T3 (111-162)
152390,2005,No Rank
150756,2005,89
107080,2005,70
232308,2005,87
170301,2005,96
157818,2005,105
222983,2005,70
153834,2005,101
233295,2005,105
125763,2005,T3 (111-162)
100937,2005,70
184348,2005,59
162654,2005,96
213668,2005,T3 (111-162)
204909,2005,89
183239,2005,T3 (111-162)
239716,2005,No Rank
216278,2005,T3 (111-162)
231059,2005,No Rank
209065,2005,No Rank
233426,2005,T3 (111-162)
215798,2005,No Rank
140553,2005,T3 (111-162)
218539,2005,89
233301,2005,83
199607,2005,T3 (111-162)
216807,2005,T3 (111-162)
125727,2005,T3 (111-162)
133492,2005,T3 (111-162)
191676,2005,T3 (111-162)
145691,2005,No Rank
198950,2005,No Rank
147341,2005,T3 (111-162)
168546,2005,83
175980,2005,89
239628,2005,T3 (111-162)
174251,2005,T3 (111-162)
199111,2005,T3 (111-162)
153144,2005,105
150604,2005,No Rank
191533,2005,T3 (111-162)
153108,2005,No Rank
173300,2005,T3 (111-162)
139393,2005,No Rank
206525,2005,105
165936,2005,T3 (111-162)
158477,2005,No Rank
156745,2005,T3 (111-162)
198613,2005,T3 (111-162)
154350,2005,No Rank
233718,2005,68
199865,2005,No Rank
154527,2005,No Rank
197230,2005,105
179946,2005,T3 (111-162)
168342,2004,1
164465,2004,2
121345,2004,4
216287,2004,3
168218,2004,4
161004,2004,10
173258,2004,4
164155,2004,No Rank
112260,2004,12
197036,2004,No Rank
230959,2004,7
234207,2004,12
167835,2004,15
197133,2004,14
198385,2004,7
153384,2004,15
191515,2004,21
189097,2004,38
190099,2004,17
212911,2004,9
128328,2004,No Rank
233374,2004,No Rank
130697,2004,11
161086,2004,17
160977,2004,23
156295,2004,No Rank
126678,2004,27
173902,2004,25
115409,2004,17
399911,2004,No Rank
211273,2004,17
203535,2004,30
166124,2004,27
121257,2004,70
123165,2004,34
166939,2004,25
211291,2004,27
120254,2004,40
202523,2004,49
212577,2004,38
213385,2004,30
204501,2004,24
195526,2004,42
130590,2004,22
150400,2004,40
218070,2004,42
124292,2004,91
170286,2004,97
196866,2004,37
237057,2004,34
212009,2004,42
148016,2004,91
221519,2004,33
141060,2004,81
156408,2004,45
128902,2004,34
221351,2004,45
152673,2004,50
189088,2004,30
212674,2004,45
163976,2004,T3 (111-161)
138600,2004,50
239017,2004,52
245652,2004,T3 (111-161)
174844,2004,59
149781,2004,52
170532,2004,66
195216,2004,62
234085,2004,70
218973,2004,66
191630,2004,70
146427,2004,78
209922,2004,56
195304,2004,48
210669,2004,88
206589,2004,59
214175,2004,70
262129,2004,No Rank
210401,2004,56
238333,2004,52
150455,2004,63
173647,2004,70
230816,2004,70
146481,2004,97
228343,2004,52
236328,2004,81
164216,2004,97
213251,2004,106
163912,2004,78
167996,2004,No Rank
216524,2004,70
168281,2004,63
143084,2004,88
174747,2004,97
232256,2004,106
209056,2004,85
174792,2004,81
216667,2004,91
153162,2004,T3 (111-161)
152390,2004,No Rank
150756,2004,90
107080,2004,70
232308,2004,85
170301,2004,91
157818,2004,97
222983,2004,78
153834,2004,106
233295,2004,97
125763,2004,T3 (111-161)
100937,2004,66
184348,2004,59
162654,2004,91
213668,2004,T3 (111-161)
204909,2004,97
183239,2004,T3 (111-161)
239716,2004,No Rank
216278,2004,T3 (111-161)
231059,2004,No Rank
209065,2004,No Rank
233426,2004,T3 (111-161)
215798,2004,No Rank
140553,2004,T3 (111-161)
218539,2004,106
233301,2004,81
199607,2004,T3 (111-161)
216807,2004,T3 (111-161)
125727,2004,97
133492,2004,T3 (111-161)
191676,2004,T3 (111-161)
145691,2004,No Rank
198950,2004,No Rank
147341,2004,T3 (111-161)
168546,2004,85
175980,2004,91
239628,2004,T3 (111-161)
174251,2004,T3 (111-161)
199111,2004,T3 (111-161)
153144,2004,T3 (111-161)
150604,2004,No Rank
191533,2004,T4 (162-214)
153108,2004,No Rank
173300,2004,T3 (111-161)
139393,2004,No Rank
206525,2004,97
165936,2004,T3 (111-161)
158477,2004,No Rank
156745,2004,T3 (111-161)
198613,2004,T3 (111-161)
154350,2004,No Rank
233718,2004,63
199865,2004,No Rank
154527,2004,No Rank
197230,2004,106
179946,2004,T3 (111-161)
168342,2003,2
164465,2003,1
121345,2003,5
216287,2003,2
168218,2003,4
161004,2003,7
173258,2003,5
164155,2003,No Rank
112260,2003,13
197036,2003,No Rank
230959,2003,7
234207,2003,15
167835,2003,13
197133,2003,15
198385,2003,9
153384,2003,12
191515,2003,18
189097,2003,28
190099,2003,18
212911,2003,10
128328,2003,No Rank
233374,2003,No Rank
130697,2003,11
161086,2003,18
160977,2003,22
156295,2003,No Rank
126678,2003,29
173902,2003,26
115409,2003,15
399911,2003,No Rank
211273,2003,21
203535,2003,29
166124,2003,26
121257,2003,T2 (53-112)
123165,2003,29
166939,2003,23
211291,2003,29
120254,2003,44
202523,2003,T2 (53-112)
212577,2003,36
213385,2003,29
204501,2003,23
195526,2003,41
130590,2003,25
150400,2003,39
218070,2003,41
124292,2003,T2 (53-112)
170286,2003,T2 (53-112)
196866,2003,38
237057,2003,40
212009,2003,44
148016,2003,T2 (53-112)
221519,2003,29
141060,2003,T2 (53-112)
156408,2003,44
128902,2003,29
221351,2003,41
152673,2003,44
189088,2003,36
212674,2003,44
163976,2003,T3 (113-161)
138600,2003,T2 (53-112)
239017,2003,50
245652,2003,T3 (113-161)
174844,2003,T2 (53-112)
149781,2003,T2 (53-112)
170532,2003,T2 (53-112)
195216,2003,T2 (53-112)
234085,2003,T2 (53-112)
218973,2003,T2 (53-112)
191630,2003,T2 (53-112)
146427,2003,T2 (53-112)
209922,2003,T2 (53-112)
195304,2003,49
210669,2003,T2 (53-112)
206589,2003,T2 (53-112)
214175,2003,T2 (53-112)
262129,2003,No Rank
210401,2003,50
238333,2003,T2 (53-112)
150455,2003,T2 (53-112)
173647,2003,T2 (53-112)
230816,2003,T2 (53-112)
146481,2003,T2 (53-112)
228343,2003,T2 (53-112)
236328,2003,T2 (53-112)
164216,2003,T2 (53-112)
213251,2003,T2 (53-112)
163912,2003,T2 (53-112)
167996,2003,No Rank
216524,2003,T2 (53-112)
168281,2003,T2 (53-112)
143084,2003,T2 (53-112)
174747,2003,T2 (53-112)
232256,2003,T3 (113-161)
209056,2003,T2 (53-112)
174792,2003,T2 (53-112)
216667,2003,T2 (53-112)
153162,2003,T2 (53-112)
152390,2003,No Rank
150756,2003,T2 (53-112)
107080,2003,T2 (53-112)
232308,2003,T2 (53-112)
170301,2003,T2 (53-112)
157818,2003,T2 (53-112)
222983,2003,T2 (53-112)
153834,2003,T2 (53-112)
233295,2003,T3 (113-161)
125763,2003,T3 (113-161)
100937,2003,T2 (53-112)
184348,2003,T2 (53-112)
162654,2003,T2 (53-112)
213668,2003,T3 (113-161)
204909,2003,T2 (53-112)
183239,2003,T3 (113-161)
239716,2003,No Rank
216278,2003,T3 (113-161)
231059,2003,No Rank
209065,2003,No Rank
233426,2003,T3 (113-161)
215798,2003,No Rank
140553,2003,T3 (113-161)
218539,2003,T2 (53-112)
233301,2003,T2 (53-112)
199607,2003,T3 (113-161)
216807,2003,T2 (53-112)
125727,2003,T3 (113-161)
133492,2003,T3 (113-161)
191676,2003,T3 (113-161)
145691,2003,No Rank
198950,2003,No Rank
147341,2003,T3 (113-161)
168546,2003,T2 (53-112)
175980,2003,T2 (53-112)
239628,2003,T3 (113-161)
174251,2003,T3 (113-161)
199111,2003,T3 (113-161)
153144,2003,T2 (53-112)
