name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Studio M ,Rochelle School,Friars Mount House,7 Playground Garde,Tower Hamlets,https://www.maureenpaley.com/,6180242,E09000030,Weavers,E05009335,51.525775,-0.074150215,533696.1687000003,182519.82679999992
Maximilian William ,47 Mortimer Street,London,,Westminster,https://maximillianwilliam.com/,10033604688,E09000033,West End,E05013808,51.517823,-0.13918806,529207.2545999996,181518.7907999996
NiCOLETTi,12A Vyner Street,London,,Tower Hamlets,https://nicoletticontemporary.com/,6023255,E09000030,St Peter's,E05009331,51.534309,-0.056184619,534917.1277000001,183501.8339000009
Niru Ratm,"First Floor, 23 Ganton Street",London,,Westminster,www.niruratnam.com,100023471033,E09000033,West End,E05013808,51.512796,-0.13920555,529220.2630000003,180959.75129999965
No.9 Cork Street,9 Cork Street,London,,Westminster,https://www.frieze.com/no9-cork-street,10033647382,E09000033,West End,E05013808,51.510235,-0.14158686,529062.2688999996,180670.7667999994
PATERSON ZEVI,"Flat 1, 41 Davies Street",London,,Westminster,https://patersonzevi.com/,No UPRN,E09000033,West End,E05013808,51.51226,-0.14836,528586.5805000002,180884.03800000064
Pilar Corrias Savile Row,2 Savile Row,W1S 3PA,,Westminster,http://www.pilarcorrias.com/#,100023473107,E09000033,West End,E05013808,51.510409,-0.13949018,529207.2652000003,180693.81189999916
PUBLIC Gallery,91 Middlesex Street,London,,City of London,https://publicgallery.co/,100022951101,E09000001,Portsoken,E05009308,51.516258,-0.076713646,533546.1862000003,181456.8417000007
Saatchi Yates,6 Cork Street,London,,Westminster,https://saatchiyates.com/,100023473145,E09000033,West End,E05013808,51.51034,-0.14195728,529036.2687999997,180681.7904000003
SEAGER,Distillery Tower,2 Mill Lane,,Lewisham,https://seagergallery.com/,10090785511,E09000023,Brockley,E05013716,51.473662,-0.023354832,537376.2061999999,176818.8861999996
Sim Smith,6 Camberwell Passage,London,,Southwark,https://www.sim-smith.com/,10093342310,E09000028,Camberwell Green,E05011096,51.474801,-0.094326691,532444.2220999999,176814.80980000086
Soft Opening,6 Minerva Street,London,,Tower Hamlets,https://www.softopening.london/,6143359,E09000030,St Peter's,E05009331,51.531598,-0.059731586,534679.1374000004,183193.8200000003
South Parade,Enclave 9,50 Resolution Way,Deptford,Lewisham,https://www.southparade.biz/,10090784821,E09000023,Deptford,E05013719,51.478455,-0.024386142,537290.1944000004,177349.92799999937
Sundy,63 Black Prince Rd,London,,Lambeth,https://sundy.co.uk/,100023231008,E09000022,Vauxhall,E05014117,51.491534,-0.11863653,530708.2641000003,178631.88560000062
Tabula Rasa Gallery,"Unit One, 99 East Road",London,,Hackney,https://gallerytabularasa.co.uk/,100023545554,E09000012,Hoxton West,E05009378,51.529782,-0.087158568,532782.1849999996,182941.71979999915
The Artist Room,"Floor 3, 76 Brewer St",London,,Westminster,https://theartistroom.com/,100023470055,E09000033,West End,E05013808,51.511005,-0.13679981,529392.2607000005,180764.83660000004
The Perimeter,20 Brownlow Mews,London,,Camden,https://www.theperimeter.co.uk/,5019327,E09000007,Holborn & Covent Garden,E05013662,51.524061,-0.11594107,530802.2248999998,182253.72199999914
Trafalgar Avenue,29 Trafalgar Avenue,London,,Southwark,https://www.trafalgaravenue.co.uk/,200003398688,E09000028,Old Kent Road,E05011109,51.485689,-0.073808795,533837.2219000002,178062.84970000014
Blue Shop Cottage,113A Grove Lane,London,,Southwark,https://www.blueshopcottage.com/,200003493762,E09000028,Champion Hill,E05011097,51.468397,-0.086473108,533008.2165000001,176116.91630000062
The Lemongrove Gallery,255A Chiswick High Rd,Chiswick,,Hounslow,https://www.thelemongrovegallery.co.uk/,100023491948,E09000018,Chiswick Gunnersbury,E05013609,51.492205,-0.26176883,520770.4288999997,178460.90689999983
Xxijra Hii,Enclave 4,50 Resolution Way,,Lewisham,https://xxijrahii.net/,10090784822,E09000023,Deptford,E05013719,51.478455,-0.024386142,537290.1944000004,177349.92799999937
OPEN Ealing,"Unit 14, School Lane Dickens Yard",,,Ealing,https://openealing.com,12181007,E09000009,Ealing Broadway,E05013520,51.513877,-0.3060391,517641.4472000003,180798.90609999932
