Year,Month,Zone,WasteType,District,Name,Total
2021,July,1,Packaging,9,Moncloa - Aravaca,"290,5"
2021,July,1,Packaging,10,Latina,"588,82"
2021,July,1,Glass,1,Centro,"539,74"
2021,July,1,Glass,6,Tetuán,"196,36"
2021,July,1,Glass,7,Chamberí,"207,54"
2021,July,1,Glass,8,Fuencarral - El Pardo,"394,58"
2021,July,1,Glass,9,Moncloa - Aravaca,"169,82"
2021,July,1,Glass,10,Latina,"185,92"
2021,July,1,Commercial Glass,1,Centro,"40,78"
2021,July,1,Clinicians,1,Centro,"158,14"
2021,July,1,Clinicians,6,Tetuán,"12,02"
2021,July,1,Clinicians,8,Fuencarral - El Pardo,"290,08"
2021,July,1,Clinicians,9,Moncloa - Aravaca,"231,86"
2021,July,1,Clinicians,10,Latina,"19,72"
2021,July,1,Organic,1,Centro,"750,28"
2021,July,1,Organic,6,Tetuán,"733,34"
2021,July,1,Organic,7,Chamberí,"764,1"
2021,July,1,Organic,8,Fuencarral - El Pardo,"1352,5"
2021,July,1,Organic,9,Moncloa - Aravaca,"833,12"
2021,July,1,Organic,10,Latina,"1239,18"
2021,July,1,Paper,1,Centro,"388,71"
2021,July,1,Paper,6,Tetuán,"363,3"
2021,July,1,Paper,7,Chamberí,"246,19"
2021,July,1,Paper,8,Fuencarral - El Pardo,"653,97"
2021,July,1,Paper,9,Moncloa - Aravaca,"225,46"
2021,July,1,Paper,10,Latina,"307,75"
2021,July,1,Commercial paper,1,Centro,106
2021,July,1,Commercial paper,6,Tetuán,"46,8"
2021,July,1,Commercial paper,7,Chamberí,"57,96"
2021,July,1,CDW,1,Centro,"135,715"
2021,July,1,CDW,6,Tetuán,"71,375"
2021,July,1,CDW,7,Chamberí,"69,24"
2021,July,1,CDW,8,Fuencarral - El Pardo,"152,845"
2021,July,1,CDW,9,Moncloa - Aravaca,"112,615"
2021,July,1,CDW,10,Latina,"104,345"
2021,July,1, Clean points,8,Fuencarral - El Pardo,"143,1"
2021,July,1, Clean points,9,Moncloa - Aravaca,"184,44"
2021,July,1, Clean points,10,Latina,"187,76"
2021,July,1,Horse bed,9,Moncloa - Aravaca,"52,99"
2021,July,2,Rest,3,Retiro,"1378,8"
2021,July,2,Rest,4,Salamanca,"2219,4"
2021,July,2,Rest,5,Chamartín,"1954,98"
2021,July,2,Rest,14,Moratalaz,"1168,8"
2021,July,2,Rest,15,Ciudad Lineal,"2998,6"
2021,July,2,Rest,16,Hortaleza,"2767,78"
2021,July,2,Rest,19,Vicálvaro,"1964,74"
2021,July,2,Rest,20,San Blas - Canillejas,2404
2021,July,2,Rest,21,Barajas,"768,74"
2021,July,2,Packaging,3,Retiro,"227,74"
2021,July,2,Packaging,4,Salamanca,"293,44"
2021,July,2,Packaging,5,Chamartín,"328,3"
2021,July,2,Packaging,14,Moratalaz,"235,88"
2021,July,2,Packaging,15,Ciudad Lineal,"539,76"
2021,July,2,Packaging,16,Hortaleza,"530,98"
2021,July,2,Packaging,19,Vicálvaro,"220,62"
2021,July,2,Packaging,20,San Blas - Canillejas,"421,46"
2021,July,2,Packaging,21,Barajas,"163,82"
2021,July,2,Glass,3,Retiro,"277,16"
2021,July,2,Glass,4,Salamanca,"201,72"
2021,July,2,Glass,5,Chamartín,"314,22"
2021,July,2,Glass,14,Moratalaz,"206,4"
2021,July,2,Glass,15,Ciudad Lineal,"163,88"
2021,July,2,Glass,16,Hortaleza,"116,06"
2021,July,2,Glass,19,Vicálvaro,"184,92"
2021,July,2,Glass,20,San Blas - Canillejas,"192,26"
2021,July,2,Glass,21,Barajas,"113,66"
2021,July,2,Commercial Glass,4,Salamanca,"48,98"
2021,July,2,Clinicians,3,Retiro,"174,46"
2021,July,2,Clinicians,4,Salamanca,"107,46"
2021,July,2,Clinicians,15,Ciudad Lineal,"108,36"
2021,July,2,Organic,3,Retiro,"597,48"
2021,July,2,Organic,4,Salamanca,"797,54"
2021,July,2,Organic,5,Chamartín,"773,28"
2021,July,2,Organic,14,Moratalaz,"413,46"
2021,July,2,Organic,15,Ciudad Lineal,"1061,74"
2021,July,2,Organic,16,Hortaleza,"763,7"
2021,July,2,Organic,19,Vicálvaro,"102,62"
2021,July,2,Organic,20,San Blas - Canillejas,"748,88"
2021,July,2,Organic,21,Barajas,"353,98"
2021,July,2,Paper,3,Retiro,229
2021,July,2,Paper,4,Salamanca,"364,2"
2021,July,2,Paper,5,Chamartín,"278,53"
2021,July,2,Paper,14,Moratalaz,"95,6"
2021,July,2,Paper,15,Ciudad Lineal,"383,87"
2021,July,2,Paper,16,Hortaleza,"237,66"
2021,July,2,Paper,19,Vicálvaro,"79,44"
2021,July,2,Paper,20,San Blas - Canillejas,"298,36"
2021,July,2,Paper,21,Barajas,"59,39"
2021,July,2,Commercial paper,3,Retiro,"45,38"
2021,July,2,Commercial paper,4,Salamanca,"111,14"
2021,July,2,Commercial paper,5,Chamartín,"26,29"
2021,July,2,Commercial paper,14,Moratalaz,"12,94"
2021,July,2,Commercial paper,15,Ciudad Lineal,"44,96"
2021,July,2,Commercial paper,16,Hortaleza,"25,91"
2021,July,2,Commercial paper,19,Vicálvaro,"11,9"
2021,July,2,Commercial paper,20,San Blas - Canillejas,"20,9"
2021,July,2,Commercial paper,21,Barajas,12
2021,July,2,CDW,5,Chamartín,"45,2"
2021,July,2,CDW,14,Moratalaz,"176,64"
2021,July,2,CDW,15,Ciudad Lineal,"170,995"
2021,July,2,CDW,16,Hortaleza,"73,78"
2021,July,2,CDW,19,Vicálvaro,"32,665"
2021,July,2,CDW,20,San Blas - Canillejas,"46,375"
2021,July,2,CDW,21,Barajas,"8,83"
2021,July,2, Clean points,3,Retiro,"3,88"
2021,July,2, Clean points,5,Chamartín,"112,04"
2021,July,2, Clean points,14,Moratalaz,"47,74"
2021,July,2, Clean points,15,Ciudad Lineal,"76,62"
2021,July,2, Clean points,16,Hortaleza,"83,56"
2021,July,2, Clean points,19,Vicálvaro,"32,38"
2021,July,2, Clean points,20,San Blas - Canillejas,"74,16"
2021,July,2, Clean points,21,Barajas,"39,5"
2021,July,3,Rest,2,Arganzuela,"1821,05"
2021,July,3,Rest,11,Carabanchel,"4259,31"
2021,July,3,Rest,12,Usera,"2134,67"
2021,July,3,Rest,13,Puente de Vallecas,"4020,59"
2021,July,3,Rest,17,Villaverde,"2506,29"
2021,July,3,Rest,18,Villa de Vallecas,"3236,66"
2021,July,3,Packaging,2,Arganzuela,320
2021,July,3,Packaging,11,Carabanchel,"743,28"
2021,July,3,Packaging,12,Usera,"392,36"
2021,July,3,Packaging,13,Puente de Vallecas,"781,34"
2021,July,3,Packaging,17,Villaverde,"488,46"
2021,July,3,Packaging,18,Villa de Vallecas,"302,82"
2021,July,3,Glass,2,Arganzuela,"240,3"
2021,July,3,Glass,11,Carabanchel,"273,82"
2021,July,3,Glass,12,Usera,"94,56"
2021,July,3,Glass,13,Puente de Vallecas,"183,04"
2021,July,3,Glass,17,Villaverde,"114,56"
2021,July,3,Glass,18,Villa de Vallecas,"102,9"
2021,July,3,Commercial Glass,13,Puente de Vallecas,"3,06"
2021,July,3,Clinicians,12,Usera,"150,64"
2021,July,3,Clinicians,13,Puente de Vallecas,"36,16"
2021,July,3,Organic,2,Arganzuela,"582,26"
2021,July,3,Organic,11,Carabanchel,"1163,76"
2021,July,3,Organic,12,Usera,"530,4"
2021,July,3,Organic,13,Puente de Vallecas,"905,96"
2021,July,3,Organic,17,Villaverde,"681,72"
2021,July,3,Organic,18,Villa de Vallecas,"1533,1"
2021,July,3,Paper,2,Arganzuela,"345,58"
2021,July,3,Paper,11,Carabanchel,"282,78"
2021,July,3,Paper,12,Usera,"128,76"
2021,July,3,Paper,13,Puente de Vallecas,"241,84"
2021,July,3,Paper,17,Villaverde,"142,8"
2021,July,3,Paper,18,Villa de Vallecas,"134,34"
2021,July,3,Commercial paper,2,Arganzuela,"24,2"
2021,July,3,Commercial paper,11,Carabanchel,"26,08"
2021,July,3,Commercial paper,12,Usera,"14,9"
2021,July,3,Commercial paper,13,Puente de Vallecas,"15,82"
2021,July,3,Commercial paper,17,Villaverde,"11,56"
2021,July,3, Clean points,2,Arganzuela,"68,28"
2021,July,3, Clean points,11,Carabanchel,"42,16"
2021,July,3, Clean points,12,Usera,"40,32"
2021,July,3, Clean points,13,Puente de Vallecas,"40,66"
2021,July,3, Clean points,17,Villaverde,"41,06"
2021,July,3, Clean points,18,Villa de Vallecas,"96,14"
2021,July,3,Death animals,99,Sin Distrito,"7,56"
2021,August,1,Rest,1,Centro,"3010,14"
2021,August,1,Rest,6,Tetuán,"2053,14"
2021,August,1,Rest,7,Chamberí,"1403,28"
2021,August,1,Rest,8,Fuencarral - El Pardo,"2597,4"
2021,August,1,Rest,9,Moncloa - Aravaca,"2040,86"
2021,August,1,Rest,10,Latina,"2808,64"
2021,August,1,Packaging,1,Centro,"183,58"
2021,August,1,Packaging,6,Tetuán,"276,56"
2021,August,1,Packaging,7,Chamberí,"215,6"
2021,August,1,Packaging,8,Fuencarral - El Pardo,"477,38"
2021,August,1,Packaging,9,Moncloa - Aravaca,"209,46"
2021,August,1,Packaging,10,Latina,"497,12"
2021,August,1,Glass,1,Centro,"444,28"
2021,August,1,Glass,6,Tetuán,"153,58"
2021,August,1,Glass,7,Chamberí,"161,76"
2021,August,1,Glass,8,Fuencarral - El Pardo,"315,3"
2021,August,1,Glass,9,Moncloa - Aravaca,"140,76"
2021,August,1,Glass,10,Latina,"139,48"
2021,August,1,Commercial Glass,1,Centro,"35,86"
2021,August,1,Clinicians,1,Centro,"129,72"
2021,August,1,Clinicians,6,Tetuán,"12,3"
2021,August,1,Clinicians,8,Fuencarral - El Pardo,"254,36"
2021,August,1,Clinicians,9,Moncloa - Aravaca,"203,8"
2021,August,1,Clinicians,10,Latina,"17,6"
2021,August,1,Organic,1,Centro,"678,34"
2021,August,1,Organic,6,Tetuán,"632,52"
2021,August,1,Organic,7,Chamberí,"506,08"
2021,August,1,Organic,8,Fuencarral - El Pardo,"1060,56"
2021,August,1,Organic,9,Moncloa - Aravaca,"611,1"
2021,August,1,Organic,10,Latina,"1039,7"
2021,August,1,Paper,1,Centro,"323,08"
2021,August,1,Paper,6,Tetuán,"237,54"
2021,August,1,Paper,7,Chamberí,"206,68"
2021,August,1,Paper,8,Fuencarral - El Pardo,"488,35"
2021,August,1,Paper,9,Moncloa - Aravaca,"152,61"
2021,August,1,Paper,10,Latina,"238,22"
2021,August,1,Commercial paper,1,Centro,"73,35"
2021,August,1,Commercial paper,6,Tetuán,"31,12"
2021,August,1,Commercial paper,7,Chamberí,"31,02"
2021,August,1,Commercial paper,8,Fuencarral - El Pardo,"1,48"
2021,August,1,Commercial paper,9,Moncloa - Aravaca,"4,94"
2021,August,1,Commercial paper,10,Latina,1
2021,August,1,CDW,1,Centro,"118,56"
2021,August,1,CDW,6,Tetuán,"79,97"
2021,August,1,CDW,7,Chamberí,"63,835"
2021,August,1,CDW,8,Fuencarral - El Pardo,"136,565"
2021,August,1,CDW,9,Moncloa - Aravaca,"147,725"
2021,August,1,CDW,10,Latina,"113,175"
2021,August,1, Clean points,8,Fuencarral - El Pardo,"120,24"
2021,August,1, Clean points,9,Moncloa - Aravaca,"127,72"
2021,August,1, Clean points,10,Latina,"93,16"
2021,August,1,Horse bed,9,Moncloa - Aravaca,"51,55"
2021,August,2,Rest,3,Retiro,"1076,36"
2021,August,2,Rest,4,Salamanca,"1559,24"
2021,August,2,Rest,5,Chamartín,"1385,66"
2021,August,2,Rest,14,Moratalaz,"981,58"
2021,August,2,Rest,15,Ciudad Lineal,"2470,62"
2021,August,2,Rest,16,Hortaleza,"2258,21"
2021,August,2,Rest,19,Vicálvaro,"1297,52"
2021,August,2,Rest,20,San Blas - Canillejas,"2012,32"
2021,August,2,Rest,21,Barajas,"658,32"
2021,August,2,Packaging,3,Retiro,"177,64"
2021,August,2,Packaging,4,Salamanca,"216,54"
2021,August,2,Packaging,5,Chamartín,"226,9"
2021,August,2,Packaging,14,Moratalaz,"185,2"
2021,August,2,Packaging,15,Ciudad Lineal,"491,78"
2021,August,2,Packaging,16,Hortaleza,"414,08"
2021,August,2,Packaging,19,Vicálvaro,"205,62"
2021,August,2,Packaging,20,San Blas - Canillejas,"376,08"
2021,August,2,Packaging,21,Barajas,"115,32"
2021,August,2,Glass,3,Retiro,"173,58"
2021,August,2,Glass,4,Salamanca,"146,68"
2021,August,2,Glass,5,Chamartín,"212,72"
2021,August,2,Glass,14,Moratalaz,"189,98"
2021,August,2,Glass,15,Ciudad Lineal,"156,4"
2021,August,2,Glass,16,Hortaleza,"101,2"
2021,August,2,Glass,19,Vicálvaro,"144,76"
2021,August,2,Glass,20,San Blas - Canillejas,"150,38"
2021,August,2,Glass,21,Barajas,"61,9"
2021,August,2,Commercial Glass,4,Salamanca,"33,72"
2021,August,2,Clinicians,3,Retiro,"150,58"
2021,August,2,Clinicians,4,Salamanca,"77,3"
2021,August,2,Clinicians,15,Ciudad Lineal,87
2021,August,2,Organic,3,Retiro,"456,44"
2021,August,2,Organic,4,Salamanca,"605,68"
2021,August,2,Organic,5,Chamartín,"562,22"
2021,August,2,Organic,14,Moratalaz,"338,96"
2021,August,2,Organic,15,Ciudad Lineal,"889,2"
2021,August,2,Organic,16,Hortaleza,"643,94"
2021,August,2,Organic,19,Vicálvaro,"89,82"
2021,August,2,Organic,20,San Blas - Canillejas,"630,64"
2021,August,2,Organic,21,Barajas,"259,26"
2021,August,2,Paper,3,Retiro,"172,5"
2021,August,2,Paper,4,Salamanca,"261,74"
2021,August,2,Paper,5,Chamartín,"215,31"
2021,August,2,Paper,14,Moratalaz,"69,95"
2021,August,2,Paper,15,Ciudad Lineal,"309,07"
2021,August,2,Paper,16,Hortaleza,"182,41"
2021,August,2,Paper,19,Vicálvaro,"63,72"
2021,August,2,Paper,20,San Blas - Canillejas,"236,3"
2021,August,2,Paper,21,Barajas,"56,86"
2021,August,2,Commercial paper,3,Retiro,"18,63"
2021,August,2,Commercial paper,4,Salamanca,"62,6"
2021,August,2,Commercial paper,5,Chamartín,"19,21"
2021,August,2,Commercial paper,14,Moratalaz,"1,1"
2021,August,2,Commercial paper,15,Ciudad Lineal,"39,45"
2021,August,2,Commercial paper,16,Hortaleza,"28,01"
2021,August,2,Commercial paper,19,Vicálvaro,"9,55"
2021,August,2,Commercial paper,20,San Blas - Canillejas,"12,07"
2021,August,2,Commercial paper,21,Barajas,"2,34"
2021,August,2,CDW,3,Retiro,"122,4"
2021,August,2,CDW,4,Salamanca,"105,4"
2021,August,2,CDW,5,Chamartín,"151,64"
2021,August,2,CDW,14,Moratalaz,"86,33"
2021,August,2,CDW,15,Ciudad Lineal,"125,1"
2021,August,2,CDW,16,Hortaleza,"92,58"
2021,August,2,CDW,19,Vicálvaro,"11,3"
2021,August,2,CDW,20,San Blas - Canillejas,"29,58"
2021,August,2,CDW,21,Barajas,"13,34"
2021,August,2, Clean points,3,Retiro,"3,8"
2021,August,2, Clean points,5,Chamartín,"84,8"
2021,August,2, Clean points,14,Moratalaz,"54,16"
2021,August,2, Clean points,15,Ciudad Lineal,"60,7"
2021,August,2, Clean points,16,Hortaleza,"64,6"
2021,August,2, Clean points,19,Vicálvaro,"25,2"
2021,August,2, Clean points,20,San Blas - Canillejas,"56,7"
2021,August,2, Clean points,21,Barajas,"34,62"
2021,August,3,Rest,2,Arganzuela,"1568,78"
2021,August,3,Rest,11,Carabanchel,"3449,9"
2021,August,3,Rest,12,Usera,"2003,9"
2021,August,3,Rest,13,Puente de Vallecas,"3609,92"
2021,August,3,Rest,17,Villaverde,"2099,36"
2021,August,3,Rest,18,Villa de Vallecas,"2532,26"
2021,August,3,Packaging,2,Arganzuela,"261,92"
2021,August,3,Packaging,11,Carabanchel,"643,04"
2021,August,3,Packaging,12,Usera,"368,28"
2021,August,3,Packaging,13,Puente de Vallecas,"749,82"
2021,August,3,Packaging,17,Villaverde,"398,98"
2021,August,3,Packaging,18,Villa de Vallecas,"258,2"
2021,August,3,Glass,2,Arganzuela,"219,28"
2021,August,3,Glass,11,Carabanchel,"225,42"
2021,August,3,Glass,12,Usera,"56,06"
2021,August,3,Glass,13,Puente de Vallecas,"189,12"
2021,August,3,Glass,17,Villaverde,"144,08"
2021,August,3,Glass,18,Villa de Vallecas,"62,14"
2021,August,3,Commercial Glass,13,Puente de Vallecas,"2,98"
2021,August,3,Clinicians,12,Usera,"138,84"
2021,August,3,Clinicians,13,Puente de Vallecas,"31,62"
2021,August,3,Organic,2,Arganzuela,"486,66"
2021,August,3,Organic,11,Carabanchel,"984,36"
2021,August,3,Organic,12,Usera,"519,64"
2021,August,3,Organic,13,Puente de Vallecas,"819,28"
2021,August,3,Organic,17,Villaverde,"613,74"
2021,August,3,Organic,18,Villa de Vallecas,1393
2021,August,3,Paper,2,Arganzuela,"288,07"
2021,August,3,Paper,11,Carabanchel,"228,1"
2021,August,3,Paper,12,Usera,"97,44"
2021,August,3,Paper,13,Puente de Vallecas,"196,38"
2021,August,3,Paper,17,Villaverde,"113,4"
2021,August,3,Paper,18,Villa de Vallecas,"107,04"
2021,August,3,Commercial paper,2,Arganzuela,"20,28"
2021,August,3,Commercial paper,11,Carabanchel,"23,82"
2021,August,3,Commercial paper,12,Usera,"12,38"
2021,August,3,Commercial paper,13,Puente de Vallecas,"13,26"
2021,August,3,Commercial paper,17,Villaverde,"6,62"
2021,August,3,CDW,2,Arganzuela,"36,73"
2021,August,3,CDW,11,Carabanchel,"38,14"
2021,August,3,CDW,12,Usera,"49,52"
2021,August,3,CDW,13,Puente de Vallecas,"53,69"
2021,August,3,CDW,17,Villaverde,"51,98"
2021,August,3,CDW,18,Villa de Vallecas,"98,65"
2021,August,3, Clean points,2,Arganzuela,"59,46"
2021,August,3, Clean points,11,Carabanchel,"29,92"
2021,August,3, Clean points,12,Usera,"32,82"
2021,August,3, Clean points,13,Puente de Vallecas,"35,7"
2021,August,3, Clean points,17,Villaverde,"44,56"
2021,August,3, Clean points,18,Villa de Vallecas,"60,6"
2021,August,3,Death animals,99,Sin Distrito,"8,12"
2021,August,3,PILAS,99,Sin Distrito,"6,1"
2021,September,1,Rest,1,Centro,"3895,28"
2021,September,1,Rest,6,Tetuán,"2566,28"
2021,September,1,Rest,7,Chamberí,"2195,18"
2021,September,1,Rest,8,Fuencarral - El Pardo,"3490,68"
2021,September,1,Rest,9,Moncloa - Aravaca,"2662,92"
2021,September,1,Rest,10,Latina,"3404,68"
2021,September,1,Packaging,1,Centro,"235,1"
2021,September,1,Packaging,6,Tetuán,"352,4"
2021,September,1,Packaging,7,Chamberí,"335,96"
2021,September,1,Packaging,8,Fuencarral - El Pardo,"674,92"
2021,September,1,Packaging,9,Moncloa - Aravaca,"331,18"
2021,September,1,Packaging,10,Latina,"588,44"
2021,September,1,Glass,1,Centro,"595,18"
2021,September,1,Glass,6,Tetuán,"258,84"
2021,September,1,Glass,7,Chamberí,"200,8"
2021,September,1,Glass,8,Fuencarral - El Pardo,"333,82"
2021,September,1,Glass,9,Moncloa - Aravaca,"166,4"
2021,September,1,Glass,10,Latina,"163,46"
2021,September,1,Commercial Glass,1,Centro,"51,42"
2021,September,1,Clinicians,1,Centro,"168,56"
2021,September,1,Clinicians,6,Tetuán,"10,14"
2021,September,1,Clinicians,8,Fuencarral - El Pardo,"285,48"
2021,September,1,Clinicians,9,Moncloa - Aravaca,"228,36"
2021,September,1,Clinicians,10,Latina,"19,16"
2021,September,1,Organic,1,Centro,"828,24"
2021,September,1,Organic,6,Tetuán,"774,2"
2021,September,1,Organic,7,Chamberí,"802,18"
2021,September,1,Organic,8,Fuencarral - El Pardo,"1497,48"
2021,September,1,Organic,9,Moncloa - Aravaca,"913,34"
2021,September,1,Organic,10,Latina,"1251,16"
2021,September,1,Paper,1,Centro,"433,74"
2021,September,1,Paper,6,Tetuán,"366,74"
2021,September,1,Paper,7,Chamberí,"265,9"
2021,September,1,Paper,8,Fuencarral - El Pardo,"687,25"
2021,September,1,Paper,9,Moncloa - Aravaca,"297,94"
2021,September,1,Paper,10,Latina,"327,41"
2021,September,1,Commercial paper,1,Centro,"108,7"
2021,September,1,Commercial paper,6,Tetuán,"49,14"
2021,September,1,Commercial paper,7,Chamberí,"63,56"
2021,September,1,Commercial paper,8,Fuencarral - El Pardo,"2,76"
2021,September,1,Commercial paper,9,Moncloa - Aravaca,"3,16"
2021,September,1,Commercial paper,10,Latina,"1,1"
2021,September,1,CDW,1,Centro,"134,255"
2021,September,1,CDW,6,Tetuán,"44,9"
2021,September,1,CDW,7,Chamberí,"44,865"
2021,September,1,CDW,8,Fuencarral - El Pardo,"96,37"
2021,September,1,CDW,9,Moncloa - Aravaca,"163,23"
2021,September,1,CDW,10,Latina,"75,48"
2021,September,1, Clean points,8,Fuencarral - El Pardo,"148,82"
2021,September,1, Clean points,9,Moncloa - Aravaca,"159,86"
2021,September,1, Clean points,10,Latina,"176,32"
2021,September,1,Clothing containers,8,Fuencarral - El Pardo,"0,18"
2021,September,1,Horse bed,9,Moncloa - Aravaca,"47,99"
2021,September,2,Rest,3,Retiro,"1506,78"
2021,September,2,Rest,4,Salamanca,"2395,84"
2021,September,2,Rest,5,Chamartín,"2154,86"
2021,September,2,Rest,14,Moratalaz,"1220,96"
2021,September,2,Rest,15,Ciudad Lineal,"3094,06"
2021,September,2,Rest,16,Hortaleza,"3017,88"
2021,September,2,Rest,19,Vicálvaro,"1753,58"
2021,September,2,Rest,20,San Blas - Canillejas,"2426,06"
2021,September,2,Rest,21,Barajas,"821,94"
2021,September,2,Packaging,3,Retiro,"262,8"
2021,September,2,Packaging,4,Salamanca,"347,64"
2021,September,2,Packaging,5,Chamartín,"361,22"
2021,September,2,Packaging,14,Moratalaz,"232,38"
2021,September,2,Packaging,15,Ciudad Lineal,"603,72"
2021,September,2,Packaging,16,Hortaleza,"573,5"
2021,September,2,Packaging,19,Vicálvaro,"265,5"
2021,September,2,Packaging,20,San Blas - Canillejas,"461,7"
2021,September,2,Packaging,21,Barajas,"135,54"
2021,September,2,Glass,3,Retiro,"275,9"
2021,September,2,Glass,4,Salamanca,"169,16"
2021,September,2,Glass,5,Chamartín,"292,94"
2021,September,2,Glass,14,Moratalaz,"203,64"
2021,September,2,Glass,15,Ciudad Lineal,"162,62"
2021,September,2,Glass,16,Hortaleza,"123,36"
2021,September,2,Glass,19,Vicálvaro,"177,06"
2021,September,2,Glass,20,San Blas - Canillejas,162
2021,September,2,Glass,21,Barajas,"100,9"
2021,September,2,Commercial Glass,4,Salamanca,"55,14"
2021,September,2,Clinicians,3,Retiro,"169,96"
2021,September,2,Clinicians,4,Salamanca,"108,5"
2021,September,2,Clinicians,15,Ciudad Lineal,"112,08"
2021,September,2,Organic,3,Retiro,"651,36"
2021,September,2,Organic,4,Salamanca,"869,06"
2021,September,2,Organic,5,Chamartín,"881,26"
2021,September,2,Organic,14,Moratalaz,"454,06"
2021,September,2,Organic,15,Ciudad Lineal,"1076,8"
2021,September,2,Organic,16,Hortaleza,"916,1"
2021,September,2,Organic,19,Vicálvaro,"122,88"
2021,September,2,Organic,20,San Blas - Canillejas,"793,7"
2021,September,2,Organic,21,Barajas,"342,26"
2021,September,2,Paper,3,Retiro,"258,98"
2021,September,2,Paper,4,Salamanca,"409,99"
2021,September,2,Paper,5,Chamartín,"308,75"
2021,September,2,Paper,14,Moratalaz,"82,87"
2021,September,2,Paper,15,Ciudad Lineal,"417,69"
2021,September,2,Paper,16,Hortaleza,"270,62"
2021,September,2,Paper,19,Vicálvaro,"97,07"
2021,September,2,Paper,20,San Blas - Canillejas,"320,71"
2021,September,2,Paper,21,Barajas,"65,39"
2021,September,2,Commercial paper,3,Retiro,"33,14"
2021,September,2,Commercial paper,4,Salamanca,"139,08"
2021,September,2,Commercial paper,5,Chamartín,"43,44"
2021,September,2,Commercial paper,15,Ciudad Lineal,"48,39"
2021,September,2,Commercial paper,16,Hortaleza,"55,01"
2021,September,2,Commercial paper,19,Vicálvaro,"15,92"
2021,September,2,Commercial paper,20,San Blas - Canillejas,"54,36"
2021,September,2,Commercial paper,21,Barajas,"4,55"
2021,September,2,CDW,3,Retiro,"51,08"
2021,September,2,CDW,4,Salamanca,"91,91"
2021,September,2,CDW,5,Chamartín,"150,645"
2021,September,2,CDW,14,Moratalaz,"45,57"
2021,September,2,CDW,15,Ciudad Lineal,"43,4"
2021,September,2,CDW,16,Hortaleza,31
2021,September,2,CDW,19,Vicálvaro,"22,72"
2021,September,2,CDW,20,San Blas - Canillejas,"21,1"
2021,September,2,CDW,21,Barajas,"50,68"
2021,September,2, Clean points,3,Retiro,"6,52"
2021,September,2, Clean points,5,Chamartín,"124,52"
2021,September,2, Clean points,14,Moratalaz,"53,82"
2021,September,2, Clean points,15,Ciudad Lineal,"65,8"
2021,September,2, Clean points,16,Hortaleza,"75,34"
2021,September,2, Clean points,19,Vicálvaro,"24,3"
2021,September,2, Clean points,20,San Blas - Canillejas,"88,18"
2021,September,2, Clean points,21,Barajas,"35,5"
2021,September,3,Rest,2,Arganzuela,"1865,28"
2021,September,3,Rest,11,Carabanchel,"4257,02"
2021,September,3,Rest,12,Usera,"2086,62"
2021,September,3,Rest,13,Puente de Vallecas,"3999,84"
2021,September,3,Rest,17,Villaverde,"2497,64"
2021,September,3,Rest,18,Villa de Vallecas,"2938,72"
2021,September,3,Packaging,2,Arganzuela,"335,56"
2021,September,3,Packaging,11,Carabanchel,"762,06"
2021,September,3,Packaging,12,Usera,"401,82"
2021,September,3,Packaging,13,Puente de Vallecas,"792,82"
2021,September,3,Packaging,17,Villaverde,"515,84"
2021,September,3,Packaging,18,Villa de Vallecas,"321,1"
2021,September,3,Glass,2,Arganzuela,"202,48"
2021,September,3,Glass,11,Carabanchel,"218,84"
2021,September,3,Glass,12,Usera,"107,46"
2021,September,3,Glass,13,Puente de Vallecas,"245,52"
2021,September,3,Glass,17,Villaverde,"115,16"
2021,September,3,Glass,18,Villa de Vallecas,"74,54"
2021,September,3,Commercial Glass,13,Puente de Vallecas,2
2021,September,3,Clinicians,12,Usera,"145,6"
2021,September,3,Clinicians,13,Puente de Vallecas,"36,56"
2021,September,3,Organic,2,Arganzuela,"633,16"
2021,September,3,Organic,11,Carabanchel,"1163,04"
2021,September,3,Organic,12,Usera,"553,66"
2021,September,3,Organic,13,Puente de Vallecas,"931,96"
2021,September,3,Organic,17,Villaverde,"714,72"
2021,September,3,Organic,18,Villa de Vallecas,"1429,06"
2021,September,3,Paper,2,Arganzuela,"361,445"
2021,September,3,Paper,11,Carabanchel,"323,68"
2021,September,3,Paper,12,Usera,"149,46"
2021,September,3,Paper,13,Puente de Vallecas,"249,04"
2021,September,3,Paper,17,Villaverde,"167,66"
2021,September,3,Paper,18,Villa de Vallecas,"156,24"
2021,September,3,Commercial paper,2,Arganzuela,"25,2"
2021,September,3,Commercial paper,11,Carabanchel,"26,26"
2021,September,3,Commercial paper,12,Usera,"15,68"
2021,September,3,Commercial paper,13,Puente de Vallecas,"19,38"
2021,September,3,Commercial paper,17,Villaverde,"9,66"
2021,September,3,CDW,2,Arganzuela,"49,19"
2021,September,3,CDW,11,Carabanchel,"53,78"
2021,September,3,CDW,12,Usera,"51,09"
2021,September,3,CDW,13,Puente de Vallecas,"40,98"
2021,September,3,CDW,17,Villaverde,"52,19"
2021,September,3,CDW,18,Villa de Vallecas,"115,27"
2021,September,3, Clean points,2,Arganzuela,"75,62"
2021,September,3, Clean points,11,Carabanchel,"40,14"
2021,September,3, Clean points,12,Usera,"32,42"
2021,September,3, Clean points,13,Puente de Vallecas,"42,12"
2021,September,3, Clean points,17,Villaverde,"46,96"
2021,September,3, Clean points,18,Villa de Vallecas,"63,26"
2021,September,3,Death animals,99,Sin Distrito,"7,62"
