IPEDSID,Year,Ranking
190150,2013,4
152080,2013,17
110662,2013,24
110635,2013,21
139658,2013,20
131496,2013,21
211440,2013,23
170976,2013,29
234076,2013,24
123961,2013,24
193900,2013,32
134130,2013,54
199120,2013,30
199847,2013,27
168148,2013,28
110705,2013,41
110680,2013,38
110653,2013,44
195030,2013,33
164924,2013,31
110644,2013,38
228778,2013,46
240444,2013,41
231624,2013,33
164988,2013,51
145637,2013,46
139755,2013,36
165015,2013,33
201645,2013,37
160755,2013,51
167358,2013,56
139959,2013,63
204796,2013,56
213543,2013,38
243780,2013,65
216597,2013,>150
194824,2013,41
121150,2013,54
134097,2013,97
122931,2013,>150
135726,2013,44
163286,2013,58
236948,2013,46
186380,2013,68
196413,2013,58
215293,2013,58
131469,2013,51
174066,2013,68
233921,2013,72
129020,2013,63
168421,2013,65
228723,2013,65
166629,2013,97
197708,2013,46
191241,2013,58
151351,2013,83
228246,2013,58
131159,2013,77
199193,2013,106
214777,2013,46
223232,2013,77
217882,2013,68
117946,2013,>150
171100,2013,72
196097,2013,92
235316,2013,>150
196079,2013,89
239105,2013,83
186867,2013,75
153658,2013,72
110714,2013,77
230038,2013,68
126775,2013,77
198516,2013,>150
131520,2013,120
228875,2013,92
110671,2013,101
196088,2013,106
130943,2013,75
445188,2013,>150
122436,2013,92
100858,2013,89
126614,2013,97
165334,2013,83
185828,2013,>150
145600,2013,>150
137351,2013,>150
127060,2013,83
209551,2013,115
230764,2013,>150
212054,2013,83
204024,2013,89
179159,2013,92
104179,2013,120
122612,2013,>150
195003,2013,>150
196103,2013,>150
181002,2013,>150
146719,2013,106
221759,2013,101
218663,2013,115
186399,2013,>150
129242,2013,>150
216339,2013,>150
104151,2013,139
111948,2013,>150
231174,2013,92
155317,2013,106
178396,2013,97
145725,2013,113
153603,2013,101
190044,2013,115
131450,2013,>150
202480,2013,115
207500,2013,101
193654,2013,>150
102049,2013,>150
186371,2013,>150
216366,2013,>150
144740,2013,>150
236595,2013,>150
186584,2013,>150
157085,2013,125
153269,2013,>150
183044,2013,106
174914,2013,>150
207971,2013,83
232186,2013,>150
100751,2013,77
100663,2013,>150
132903,2013,>150
110583,2013,>150
163268,2013,>150
131283,2013,120
167783,2013,>150
117140,2013,>150
181464,2013,101
228787,2013,>150
120883,2013,106
126818,2013,134
190567,2013,>150
212106,2013,>150
171128,2013,120
130226,2013,>150
122409,2013,>150
201885,2013,>150
176017,2013,>150
204857,2013,131
106397,2013,134
236939,2013,125
186131,2012,1
166683,2012,5
166027,2012,1
130794,2012,3
243744,2012,5
144050,2012,5
215062,2012,5
162928,2012,13
110404,2012,5
198419,2012,10
147767,2012,12
182670,2012,11
217156,2012,15
221999,2012,17
179867,2012,14
227757,2012,17
190415,2012,15
190150,2012,4
152080,2012,19
110662,2012,25
110635,2012,21
139658,2012,20
131496,2012,22
211440,2012,23
170976,2012,28
234076,2012,25
123961,2012,23
193900,2012,33
134130,2012,58
199120,2012,29
199847,2012,25
168148,2012,29
110705,2012,42
110680,2012,37
110653,2012,45
195030,2012,35
164924,2012,31
110644,2012,38
228778,2012,45
240444,2012,42
231624,2012,33
164988,2012,53
145637,2012,45
139755,2012,36
165015,2012,31
201645,2012,38
160755,2012,50
167358,2012,62
139959,2012,62
204796,2012,55
213543,2012,38
243780,2012,62
216597,2012,>150
194824,2012,50
121150,2012,55
134097,2012,101
122931,2012,>150
135726,2012,38
163286,2012,55
236948,2012,42
186380,2012,68
196413,2012,62
215293,2012,58
131469,2012,50
174066,2012,68
233921,2012,71
129020,2012,58
168421,2012,62
228723,2012,58
166629,2012,94
197708,2012,45
191241,2012,53
151351,2012,75
228246,2012,62
131159,2012,82
199193,2012,101
214777,2012,45
223232,2012,75
217882,2012,68
117946,2012,>150
171100,2012,71
196097,2012,111
235316,2012,>150
196079,2012,88
239105,2012,82
186867,2012,88
153658,2012,71
110714,2012,75
230038,2012,71
126775,2012,75
198516,2012,>150
131520,2012,111
228875,2012,97
110671,2012,97
196088,2012,111
130943,2012,75
445188,2012,>150
122436,2012,97
100858,2012,82
126614,2012,94
165334,2012,94
185828,2012,>150
145600,2012,>150
137351,2012,>150
127060,2012,82
209551,2012,101
230764,2012,>150
212054,2012,88
204024,2012,90
179159,2012,88
104179,2012,124
122612,2012,>150
195003,2012,>150
196103,2012,>150
181002,2012,>150
146719,2012,119
221759,2012,101
218663,2012,111
186399,2012,>150
129242,2012,>150
216339,2012,>150
104151,2012,132
111948,2012,>150
231174,2012,82
155317,2012,101
178396,2012,90
145725,2012,111
153603,2012,94
190044,2012,119
131450,2012,>150
202480,2012,101
207500,2012,101
193654,2012,>150
102049,2012,>150
186371,2012,>150
216366,2012,>150
144740,2012,>150
236595,2012,>150
186584,2012,>150
157085,2012,124
153269,2012,>150
183044,2012,101
174914,2012,>150
207971,2012,75
232186,2012,>150
100751,2012,75
100663,2012,>150
132903,2012,>150
110583,2012,>150
163268,2012,>150
131283,2012,119
167783,2012,>150
117140,2012,>150
181464,2012,101
228787,2012,>150
120883,2012,101
126818,2012,128
190567,2012,>150
212106,2012,>150
171128,2012,111
130226,2012,>150
122409,2012,>150
201885,2012,>150
176017,2012,>150
204857,2012,124
106397,2012,132
236939,2012,115
186131,2011,2
166683,2011,7
166027,2011,1
130794,2011,3
243744,2011,5
144050,2011,9
215062,2011,5
162928,2011,13
110404,2011,7
198419,2011,9
147767,2011,12
182670,2011,9
217156,2011,15
221999,2011,17
179867,2011,13
227757,2011,17
190415,2011,15
190150,2011,4
152080,2011,19
110662,2011,25
110635,2011,22
139658,2011,20
131496,2011,21
211440,2011,23
170976,2011,29
234076,2011,25
123961,2011,23
193900,2011,33
134130,2011,53
199120,2011,30
199847,2011,25
168148,2011,28
110705,2011,39
110680,2011,35
110653,2011,41
195030,2011,37
164924,2011,31
110644,2011,39
228778,2011,45
240444,2011,45
231624,2011,31
164988,2011,56
145637,2011,47
139755,2011,35
165015,2011,34
201645,2011,41
160755,2011,51
167358,2011,69
139959,2011,56
204796,2011,56
213543,2011,37
243780,2011,56
216597,2011,>150
194824,2011,41
121150,2011,53
134097,2011,104
122931,2011,>150
135726,2011,47
163286,2011,56
236948,2011,41
186380,2011,64
196413,2011,55
215293,2011,64
131469,2011,51
174066,2011,64
233921,2011,69
129020,2011,69
168421,2011,64
228723,2011,63
166629,2011,99
197708,2011,50
191241,2011,56
151351,2011,75
228246,2011,56
131159,2011,79
199193,2011,111
214777,2011,47
223232,2011,79
217882,2011,64
117946,2011,>150
171100,2011,79
196097,2011,99
235316,2011,>150
196079,2011,86
239105,2011,75
186867,2011,86
153658,2011,72
110714,2011,72
230038,2011,75
126775,2011,72
198516,2011,>150
131520,2011,104
228875,2011,99
110671,2011,94
196088,2011,120
130943,2011,75
445188,2011,>150
122436,2011,94
100858,2011,85
126614,2011,86
165334,2011,86
185828,2011,>150
145600,2011,>150
137351,2011,>150
127060,2011,86
209551,2011,111
230764,2011,>150
212054,2011,86
204024,2011,79
179159,2011,86
104179,2011,120
122612,2011,>150
195003,2011,>150
196103,2011,>150
181002,2011,>150
146719,2011,117
221759,2011,104
218663,2011,111
186399,2011,>150
129242,2011,>150
216339,2011,>150
104151,2011,143
111948,2011,>150
231174,2011,94
155317,2011,104
178396,2011,94
145725,2011,111
153603,2011,94
190044,2011,124
131450,2011,>150
202480,2011,99
207500,2011,111
193654,2011,>150
102049,2011,>150
186371,2011,>150
216366,2011,>150
144740,2011,>150
236595,2011,>150
186584,2011,>150
157085,2011,129
153269,2011,>150
183044,2011,104
174914,2011,>150
207971,2011,93
232186,2011,>150
100751,2011,79
100663,2011,>150
132903,2011,>150
110583,2011,>150
163268,2011,>150
131283,2011,120
167783,2011,>150
117140,2011,>150
181464,2011,104
228787,2011,>150
120883,2011,99
126818,2011,124
190567,2011,>150
212106,2011,>150
171128,2011,117
130226,2011,>150
122409,2011,>150
201885,2011,>150
176017,2011,>150
204857,2011,124
106397,2011,132
236939,2011,111
186131,2010,1
166683,2010,4
166027,2010,1
130794,2010,3
243744,2010,4
144050,2010,8
215062,2010,4
162928,2010,14
110404,2010,4
198419,2010,10
147767,2010,12
182670,2010,11
217156,2010,16
221999,2010,17
179867,2010,12
227757,2010,17
190415,2010,15
190150,2010,8
152080,2010,20
110662,2010,24
110635,2010,21
139658,2010,17
131496,2010,23
211440,2010,22
170976,2010,27
234076,2010,24
123961,2010,26
193900,2010,32
134130,2010,47
199120,2010,28
199847,2010,28
168148,2010,28
110705,2010,42
110680,2010,35
110653,2010,46
195030,2010,35
164924,2010,34
110644,2010,42
228778,2010,47
240444,2010,39
231624,2010,33
164988,2010,56
145637,2010,39
139755,2010,35
165015,2010,31
201645,2010,41
160755,2010,50
167358,2010,80
139959,2010,58
204796,2010,53
213543,2010,35
243780,2010,61
216597,2010,>150
194824,2010,42
121150,2010,58
134097,2010,102
122931,2010,>150
135726,2010,50
163286,2010,53
236948,2010,42
186380,2010,66
196413,2010,58
215293,2010,56
131469,2010,53
174066,2010,61
233921,2010,71
129020,2010,66
168421,2010,68
228723,2010,61
166629,2010,106
197708,2010,52
191241,2010,61
151351,2010,71
228246,2010,68
131159,2010,84
199193,2010,88
214777,2010,47
223232,2010,80
217882,2010,61
117946,2010,>150
171100,2010,71
196097,2010,96
235316,2010,>150
196079,2010,80
239105,2010,84
186867,2010,84
153658,2010,71
110714,2010,71
230038,2010,71
126775,2010,77
198516,2010,>150
131520,2010,96
228875,2010,110
110671,2010,96
196088,2010,121
130943,2010,68
445188,2010,>150
122436,2010,110
100858,2010,88
126614,2010,77
165334,2010,88
185828,2010,>150
145600,2010,>150
137351,2010,>150
127060,2010,84
209551,2010,115
230764,2010,>150
212054,2010,88
204024,2010,77
179159,2010,84
104179,2010,102
122612,2010,>150
195003,2010,>150
196103,2010,>150
181002,2010,>150
146719,2010,119
221759,2010,106
218663,2010,110
186399,2010,>150
129242,2010,>150
216339,2010,>150
104151,2010,121
111948,2010,>150
231174,2010,88
155317,2010,96
178396,2010,102
145725,2010,106
153603,2010,88
190044,2010,119
131450,2010,>150
202480,2010,110
207500,2010,102
193654,2010,>150
102049,2010,>150
186371,2010,>150
216366,2010,>150
144740,2010,>150
236595,2010,>150
186584,2010,>150
157085,2010,128
153269,2010,>150
183044,2010,110
174914,2010,>150
207971,2010,88
232186,2010,>150
100751,2010,96
100663,2010,>150
132903,2010,>150
110583,2010,>150
163268,2010,>150
131283,2010,121
167783,2010,>150
117140,2010,>150
181464,2010,96
228787,2010,>150
120883,2010,115
126818,2010,128
190567,2010,>150
212106,2010,>150
171128,2010,121
130226,2010,>150
122409,2010,>150
201885,2010,>150
176017,2010,>150
204857,2010,115
106397,2010,128
236939,2010,106
186131,2009,2
166683,2009,4
166027,2009,1
130794,2009,3
243744,2009,4
144050,2009,8
215062,2009,6
162928,2009,15
110404,2009,6
198419,2009,8
147767,2009,12
182670,2009,11
217156,2009,16
221999,2009,18
179867,2009,12
227757,2009,17
190415,2009,14
190150,2009,8
152080,2009,18
110662,2009,25
110635,2009,21
139658,2009,18
131496,2009,23
211440,2009,22
170976,2009,26
234076,2009,23
123961,2009,27
193900,2009,33
134130,2009,49
199120,2009,30
199847,2009,28
168148,2009,28
110705,2009,44
110680,2009,35
110653,2009,44
195030,2009,35
164924,2009,34
110644,2009,44
228778,2009,47
240444,2009,35
231624,2009,32
164988,2009,60
145637,2009,40
139755,2009,35
165015,2009,31
201645,2009,41
160755,2009,51
167358,2009,96
139959,2009,58
204796,2009,56
213543,2009,35
243780,2009,66
216597,2009,>150
194824,2009,41
121150,2009,56
134097,2009,102
122931,2009,>150
135726,2009,51
163286,2009,53
236948,2009,41
186380,2009,64
196413,2009,53
215293,2009,58
131469,2009,53
174066,2009,61
233921,2009,71
129020,2009,66
168421,2009,71
228723,2009,64
166629,2009,102
197708,2009,50
191241,2009,61
151351,2009,71
228246,2009,66
131159,2009,83
199193,2009,83
214777,2009,47
223232,2009,76
217882,2009,61
117946,2009,>150
171100,2009,71
196097,2009,96
235316,2009,>150
196079,2009,77
239105,2009,77
186867,2009,83
153658,2009,66
110714,2009,96
230038,2009,113
126775,2009,80
198516,2009,>150
131520,2009,102
228875,2009,113
110671,2009,89
196088,2009,121
130943,2009,71
445188,2009,>150
122436,2009,102
100858,2009,96
126614,2009,77
165334,2009,80
185828,2009,>150
145600,2009,>150
137351,2009,>150
127060,2009,89
209551,2009,108
230764,2009,>150
212054,2009,89
204024,2009,66
179159,2009,80
104179,2009,96
122612,2009,>150
195003,2009,>150
196103,2009,>150
181002,2009,>150
146719,2009,116
221759,2009,108
218663,2009,108
186399,2009,>150
129242,2009,>150
216339,2009,>150
104151,2009,121
111948,2009,>150
231174,2009,89
155317,2009,89
178396,2009,96
145725,2009,102
153603,2009,89
190044,2009,121
131450,2009,>150
202480,2009,108
207500,2009,108
193654,2009,>150
102049,2009,>150
186371,2009,>150
216366,2009,>150
144740,2009,>150
236595,2009,>150
186584,2009,>150
157085,2009,116
153269,2009,>150
183044,2009,113
174914,2009,>150
207971,2009,83
232186,2009,>150
100751,2009,83
100663,2009,>150
132903,2009,>150
110583,2009,>150
163268,2009,>150
131283,2009,116
167783,2009,>150
117140,2009,>150
181464,2009,89
228787,2009,>150
120883,2009,102
126818,2009,125
190567,2009,>150
212106,2009,>150
171128,2009,121
130226,2009,>150
122409,2009,>150
201885,2009,>150
176017,2009,>150
204857,2009,116
106397,2009,125
236939,2009,116
186131,2008,1
166683,2008,7
166027,2008,2
130794,2008,3
243744,2008,4
144050,2008,9
215062,2008,5
162928,2008,14
110404,2008,5
198419,2008,8
147767,2008,14
182670,2008,11
217156,2008,14
221999,2008,19
179867,2008,12
227757,2008,17
190415,2008,12
190150,2008,9
152080,2008,19
110662,2008,25
110635,2008,21
139658,2008,17
131496,2008,23
211440,2008,22
170976,2008,25
234076,2008,23
123961,2008,27
193900,2008,34
134130,2008,49
199120,2008,28
199847,2008,30
168148,2008,28
110705,2008,44
110680,2008,38
110653,2008,44
195030,2008,35
164924,2008,35
110644,2008,42
228778,2008,44
240444,2008,38
231624,2008,33
164988,2008,57
145637,2008,38
139755,2008,35
165015,2008,31
201645,2008,41
160755,2008,50
167358,2008,96
139959,2008,59
204796,2008,57
213543,2008,31
243780,2008,64
216597,2008,>150
194824,2008,44
121150,2008,54
134097,2008,112
122931,2008,>150
135726,2008,52
163286,2008,54
236948,2008,42
186380,2008,59
196413,2008,50
215293,2008,59
131469,2008,54
174066,2008,71
233921,2008,71
129020,2008,64
168421,2008,62
228723,2008,62
166629,2008,96
197708,2008,52
191241,2008,67
151351,2008,75
228246,2008,67
131159,2008,85
199193,2008,85
214777,2008,48
223232,2008,75
217882,2008,67
117946,2008,>150
171100,2008,71
196097,2008,96
235316,2008,>150
196079,2008,82
239105,2008,82
186867,2008,75
153658,2008,64
110714,2008,79
230038,2008,79
126775,2008,75
198516,2008,>150
131520,2008,96
228875,2008,108
110671,2008,96
196088,2008,118
130943,2008,71
445188,2008,>150
122436,2008,107
100858,2008,96
126614,2008,79
165334,2008,91
185828,2008,>150
145600,2008,>150
137351,2008,>150
127060,2008,85
209551,2008,112
230764,2008,>150
212054,2008,108
204024,2008,67
179159,2008,82
104179,2008,96
122612,2008,>150
195003,2008,>150
196103,2008,>150
181002,2008,>150
146719,2008,112
221759,2008,96
218663,2008,112
186399,2008,>150
129242,2008,>150
216339,2008,>150
104151,2008,124
111948,2008,>150
231174,2008,96
155317,2008,85
178396,2008,91
145725,2008,96
153603,2008,85
190044,2008,124
131450,2008,>150
202480,2008,112
207500,2008,108
193654,2008,>150
102049,2008,>150
186371,2008,>150
216366,2008,>150
144740,2008,>150
236595,2008,>150
186584,2008,>150
157085,2008,118
153269,2008,>150
183044,2008,108
174914,2008,>150
207971,2008,91
232186,2008,>150
100751,2008,91
100663,2008,>150
132903,2008,>150
110583,2008,>150
163268,2008,>150
131283,2008,112
167783,2008,>150
117140,2008,>150
181464,2008,91
228787,2008,>150
120883,2008,96
126818,2008,124
190567,2008,>150
212106,2008,>150
171128,2008,124
130226,2008,>150
122409,2008,>150
201885,2008,>150
176017,2008,>150
204857,2008,112
106397,2008,124
236939,2008,118
186131,2007,1
166683,2007,4
166027,2007,2
130794,2007,3
243744,2007,4
144050,2007,9
215062,2007,7
162928,2007,16
110404,2007,4
198419,2007,8
147767,2007,14
182670,2007,9
217156,2007,15
221999,2007,18
179867,2007,12
227757,2007,17
190415,2007,12
190150,2007,9
152080,2007,20
110662,2007,26
110635,2007,21
139658,2007,18
131496,2007,23
211440,2007,21
170976,2007,24
234076,2007,24
123961,2007,27
193900,2007,34
134130,2007,47
199120,2007,27
199847,2007,30
168148,2007,27
110705,2007,47
110680,2007,38
110653,2007,44
195030,2007,34
164924,2007,34
110644,2007,47
228778,2007,47
240444,2007,34
231624,2007,31
164988,2007,>150
145637,2007,41
139755,2007,38
165015,2007,31
201645,2007,38
160755,2007,44
167358,2007,>150
139959,2007,>150
204796,2007,>150
213543,2007,33
243780,2007,>150
216597,2007,>150
194824,2007,42
121150,2007,54
134097,2007,>150
122931,2007,>150
135726,2007,>150
163286,2007,>150
236948,2007,42
186380,2007,60
196413,2007,52
215293,2007,>150
131469,2007,52
174066,2007,>150
233921,2007,>150
129020,2007,>150
168421,2007,64
228723,2007,60
166629,2007,>150
197708,2007,44
191241,2007,>150
151351,2007,>150
228246,2007,>150
131159,2007,>150
199193,2007,>150
214777,2007,47
223232,2007,>150
217882,2007,>150
117946,2007,>150
171100,2007,>150
196097,2007,>150
235316,2007,>150
196079,2007,>150
239105,2007,>150
186867,2007,>150
153658,2007,>150
110714,2007,>150
230038,2007,>150
126775,2007,>150
198516,2007,>150
131520,2007,>150
228875,2007,>150
110671,2007,>150
196088,2007,>150
130943,2007,>150
445188,2007,>150
122436,2007,>150
100858,2007,>150
126614,2007,>150
165334,2007,>150
185828,2007,>150
145600,2007,>150
137351,2007,>150
127060,2007,>150
209551,2007,>150
230764,2007,>150
212054,2007,>150
204024,2007,>150
179159,2007,>150
104179,2007,>150
122612,2007,>150
195003,2007,>150
196103,2007,>150
181002,2007,>150
146719,2007,>150
221759,2007,>150
218663,2007,>150
186399,2007,>150
129242,2007,>150
216339,2007,>150
104151,2007,>150
111948,2007,>150
231174,2007,>150
155317,2007,>150
178396,2007,>150
145725,2007,>150
153603,2007,>150
190044,2007,>150
131450,2007,>150
202480,2007,>150
207500,2007,>150
193654,2007,>150
102049,2007,>150
186371,2007,>150
216366,2007,>150
144740,2007,>150
236595,2007,>150
186584,2007,>150
157085,2007,>150
153269,2007,>150
183044,2007,>150
174914,2007,>150
207971,2007,>150
232186,2007,>150
100751,2007,>150
100663,2007,>150
132903,2007,>150
110583,2007,>150
163268,2007,>150
131283,2007,>150
167783,2007,>150
117140,2007,>150
181464,2007,>150
228787,2007,>150
120883,2007,>150
126818,2007,>150
190567,2007,>150
212106,2007,>150
171128,2007,>150
130226,2007,>150
122409,2007,>150
201885,2007,>150
176017,2007,>150
204857,2007,>150
106397,2007,>150
236939,2007,>150
186131,2006,1
166683,2006,7
166027,2006,1
130794,2006,3
243744,2006,5
144050,2006,15
215062,2006,4
162928,2006,13
110404,2006,7
198419,2006,5
147767,2006,12
182670,2006,9
217156,2006,15
221999,2006,18
179867,2006,11
227757,2006,17
190415,2006,13
190150,2006,9
152080,2006,18
110662,2006,25
110635,2006,20
139658,2006,20
131496,2006,23
211440,2006,22
170976,2006,25
234076,2006,23
123961,2006,30
193900,2006,37
134130,2006,50
199120,2006,27
199847,2006,27
168148,2006,27
110705,2006,45
110680,2006,32
110653,2006,40
195030,2006,34
164924,2006,40
110644,2006,48
228778,2006,52
240444,2006,34
231624,2006,31
164988,2006,>150
145637,2006,42
139755,2006,37
165015,2006,34
201645,2006,37
160755,2006,43
167358,2006,>150
139959,2006,>150
204796,2006,>150
213543,2006,32
243780,2006,>150
216597,2006,>150
194824,2006,43
121150,2006,55
134097,2006,>150
122931,2006,>150
135726,2006,>150
163286,2006,>150
236948,2006,45
186380,2006,60
196413,2006,50
215293,2006,>150
131469,2006,53
174066,2006,>150
233921,2006,>150
129020,2006,>150
168421,2006,53
228723,2006,60
166629,2006,>150
197708,2006,45
191241,2006,>150
151351,2006,>150
228246,2006,>150
131159,2006,>150
199193,2006,>150
214777,2006,48
223232,2006,>150
217882,2006,>150
117946,2006,>150
171100,2006,>150
196097,2006,>150
235316,2006,>150
196079,2006,>150
239105,2006,>150
186867,2006,>150
153658,2006,>150
110714,2006,>150
230038,2006,>150
126775,2006,>150
198516,2006,>150
131520,2006,>150
228875,2006,>150
110671,2006,>150
196088,2006,>150
130943,2006,>150
445188,2006,>150
122436,2006,>150
100858,2006,>150
126614,2006,>150
165334,2006,>150
185828,2006,>150
145600,2006,>150
137351,2006,>150
127060,2006,>150
209551,2006,>150
230764,2006,>150
212054,2006,>150
204024,2006,>150
179159,2006,>150
104179,2006,>150
122612,2006,>150
195003,2006,>150
196103,2006,>150
181002,2006,>150
146719,2006,>150
221759,2006,>150
218663,2006,>150
186399,2006,>150
129242,2006,>150
216339,2006,>150
104151,2006,>150
111948,2006,>150
231174,2006,>150
155317,2006,>150
178396,2006,>150
145725,2006,>150
153603,2006,>150
190044,2006,>150
131450,2006,>150
202480,2006,>150
207500,2006,>150
193654,2006,>150
102049,2006,>150
186371,2006,>150
216366,2006,>150
144740,2006,>150
236595,2006,>150
186584,2006,>150
157085,2006,>150
153269,2006,>150
183044,2006,>150
174914,2006,>150
207971,2006,>150
232186,2006,>150
100751,2006,>150
100663,2006,>150
132903,2006,>150
110583,2006,>150
163268,2006,>150
131283,2006,>150
167783,2006,>150
117140,2006,>150
181464,2006,>150
228787,2006,>150
120883,2006,>150
126818,2006,>150
190567,2006,>150
212106,2006,>150
171128,2006,>150
130226,2006,>150
122409,2006,>150
201885,2006,>150
176017,2006,>150
204857,2006,>150
106397,2006,>150
236939,2006,>150
186131,2005,1
166683,2005,5
166027,2005,1
130794,2005,3
243744,2005,5
144050,2005,14
215062,2005,4
162928,2005,14
110404,2005,8
198419,2005,5
147767,2005,11
182670,2005,9
217156,2005,13
221999,2005,18
179867,2005,11
227757,2005,17
190415,2005,14
190150,2005,9
152080,2005,18
110662,2005,25
110635,2005,21
139658,2005,20
131496,2005,25
211440,2005,22
170976,2005,22
234076,2005,22
123961,2005,30
193900,2005,32
134130,2005,50
199120,2005,29
199847,2005,27
168148,2005,28
110705,2005,45
110680,2005,35
110653,2005,43
195030,2005,37
164924,2005,37
110644,2005,42
228778,2005,46
240444,2005,32
231624,2005,31
164988,2005,>150
145637,2005,37
139755,2005,41
165015,2005,32
201645,2005,35
160755,2005,43
167358,2005,>150
139959,2005,>150
204796,2005,>150
213543,2005,37
243780,2005,>150
216597,2005,>150
194824,2005,46
121150,2005,52
134097,2005,>150
122931,2005,>150
135726,2005,>150
163286,2005,>150
236948,2005,46
186380,2005,58
196413,2005,52
215293,2005,>150
131469,2005,52
174066,2005,>150
233921,2005,>150
129020,2005,>150
168421,2005,55
228723,2005,62
166629,2005,>150
197708,2005,46
191241,2005,>150
151351,2005,>150
228246,2005,>150
131159,2005,>150
199193,2005,>150
214777,2005,50
223232,2005,>150
217882,2005,>150
117946,2005,>150
171100,2005,>150
196097,2005,>150
235316,2005,>150
196079,2005,>150
239105,2005,>150
186867,2005,>150
153658,2005,>150
110714,2005,>150
230038,2005,>150
126775,2005,>150
198516,2005,>150
131520,2005,>150
228875,2005,>150
110671,2005,>150
196088,2005,>150
130943,2005,>150
445188,2005,>150
122436,2005,>150
100858,2005,>150
126614,2005,>150
165334,2005,>150
185828,2005,>150
145600,2005,>150
137351,2005,>150
127060,2005,>150
209551,2005,>150
230764,2005,>150
212054,2005,>150
204024,2005,>150
179159,2005,>150
104179,2005,>150
122612,2005,>150
195003,2005,>150
196103,2005,>150
181002,2005,>150
146719,2005,>150
221759,2005,>150
218663,2005,>150
186399,2005,>150
129242,2005,>150
216339,2005,>150
104151,2005,>150
111948,2005,>150
231174,2005,>150
155317,2005,>150
178396,2005,>150
145725,2005,>150
153603,2005,>150
190044,2005,>150
131450,2005,>150
202480,2005,>150
207500,2005,>150
193654,2005,>150
102049,2005,>150
186371,2005,>150
216366,2005,>150
144740,2005,>150
236595,2005,>150
186584,2005,>150
157085,2005,>150
153269,2005,>150
183044,2005,>150
174914,2005,>150
207971,2005,>150
232186,2005,>150
100751,2005,>150
100663,2005,>150
132903,2005,>150
110583,2005,>150
163268,2005,>150
131283,2005,>150
167783,2005,>150
117140,2005,>150
181464,2005,>150
228787,2005,>150
120883,2005,>150
126818,2005,>150
190567,2005,>150
212106,2005,>150
171128,2005,>150
130226,2005,>150
122409,2005,>150
201885,2005,>150
176017,2005,>150
204857,2005,>150
106397,2005,>150
236939,2005,>150
186131,2004,1
166683,2004,4
166027,2004,1
130794,2004,3
243744,2004,5
144050,2004,13
215062,2004,5
162928,2004,14
110404,2004,5
198419,2004,5
147767,2004,11
182670,2004,9
217156,2004,17
221999,2004,19
179867,2004,9
227757,2004,16
190415,2004,14
190150,2004,11
152080,2004,19
110662,2004,26
110635,2004,21
139658,2004,18
131496,2004,23
211440,2004,23
170976,2004,25
234076,2004,21
123961,2004,30
193900,2004,35
134130,2004,48
199120,2004,29
199847,2004,28
168148,2004,27
110705,2004,45
110680,2004,32
110653,2004,45
195030,2004,35
164924,2004,40
110644,2004,43
228778,2004,53
240444,2004,32
231624,2004,31
164988,2004,>150
145637,2004,40
139755,2004,37
165015,2004,32
201645,2004,37
160755,2004,44
167358,2004,>150
139959,2004,>150
204796,2004,>150
213543,2004,37
243780,2004,>150
216597,2004,>150
194824,2004,48
121150,2004,51
134097,2004,>150
122931,2004,>150
135726,2004,>150
163286,2004,>150
236948,2004,45
186380,2004,60
196413,2004,55
215293,2004,>150
131469,2004,51
174066,2004,>150
233921,2004,>150
129020,2004,>150
168421,2004,55
228723,2004,67
166629,2004,>150
197708,2004,40
191241,2004,>150
151351,2004,>150
228246,2004,>150
131159,2004,>150
199193,2004,>150
214777,2004,48
223232,2004,>150
217882,2004,>150
117946,2004,>150
171100,2004,>150
196097,2004,>150
235316,2004,>150
196079,2004,>150
239105,2004,>150
186867,2004,>150
153658,2004,>150
110714,2004,>150
230038,2004,>150
126775,2004,>150
198516,2004,>150
131520,2004,>150
228875,2004,>150
110671,2004,>150
196088,2004,>150
130943,2004,>150
445188,2004,>150
122436,2004,>150
100858,2004,>150
126614,2004,>150
165334,2004,>150
185828,2004,>150
145600,2004,>150
137351,2004,>150
127060,2004,>150
209551,2004,>150
230764,2004,>150
212054,2004,>150
204024,2004,>150
179159,2004,>150
104179,2004,>150
122612,2004,>150
195003,2004,>150
196103,2004,>150
181002,2004,>150
146719,2004,>150
221759,2004,>150
218663,2004,>150
186399,2004,>150
129242,2004,>150
216339,2004,>150
104151,2004,>150
111948,2004,>150
231174,2004,>150
155317,2004,>150
178396,2004,>150
145725,2004,>150
153603,2004,>150
190044,2004,>150
131450,2004,>150
202480,2004,>150
207500,2004,>150
193654,2004,>150
102049,2004,>150
186371,2004,>150
216366,2004,>150
144740,2004,>150
236595,2004,>150
186584,2004,>150
157085,2004,>150
153269,2004,>150
183044,2004,>150
174914,2004,>150
207971,2004,>150
232186,2004,>150
100751,2004,>150
100663,2004,>150
132903,2004,>150
110583,2004,>150
163268,2004,>150
131283,2004,>150
167783,2004,>150
117140,2004,>150
181464,2004,>150
228787,2004,>150
120883,2004,>150
126818,2004,>150
190567,2004,>150
212106,2004,>150
171128,2004,>150
130226,2004,>150
122409,2004,>150
201885,2004,>150
176017,2004,>150
204857,2004,>150
106397,2004,>150
236939,2004,>150
186131,2003,1
166683,2003,4
166027,2003,2
130794,2003,2
243744,2003,4
144050,2003,12
215062,2003,4
162928,2003,15
